"datetime_UTC","datetime_MST","value","RANGE","NEGATIVE","SPIKE","FLAT","REMOVAL","DO_SPIKE","BUBBLE","PAR_NIGHT","reason","ANY_FLAG","variable"
2025-08-22 11:00:00,2025-08-22 05:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 11:10:00,2025-08-22 05:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 11:20:00,2025-08-22 05:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 11:30:00,2025-08-22 05:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 11:40:00,2025-08-22 05:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 11:50:00,2025-08-22 05:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 12:00:00,2025-08-22 06:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 12:10:00,2025-08-22 06:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 12:20:00,2025-08-22 06:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 12:30:00,2025-08-22 06:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 12:40:00,2025-08-22 06:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 12:50:00,2025-08-22 06:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 13:00:00,2025-08-22 07:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 13:10:00,2025-08-22 07:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 13:20:00,2025-08-22 07:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 13:30:00,2025-08-22 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 13:40:00,2025-08-22 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 13:50:00,2025-08-22 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 14:00:00,2025-08-22 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 14:10:00,2025-08-22 08:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 14:20:00,2025-08-22 08:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 14:30:00,2025-08-22 08:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-22 14:40:00,2025-08-22 08:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-23 11:40:00,2025-08-23 05:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-23 13:30:00,2025-08-23 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-23 13:40:00,2025-08-23 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-23 13:50:00,2025-08-23 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-23 14:00:00,2025-08-23 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-24 13:10:00,2025-08-24 07:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-24 13:20:00,2025-08-24 07:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-24 13:30:00,2025-08-24 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-24 13:40:00,2025-08-24 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-24 13:50:00,2025-08-24 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-24 14:00:00,2025-08-24 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 12:30:00,2025-08-25 06:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 12:40:00,2025-08-25 06:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 12:50:00,2025-08-25 06:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 13:00:00,2025-08-25 07:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 13:10:00,2025-08-25 07:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 13:20:00,2025-08-25 07:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 13:30:00,2025-08-25 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 13:40:00,2025-08-25 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 13:50:00,2025-08-25 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 14:00:00,2025-08-25 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 14:10:00,2025-08-25 08:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 14:20:00,2025-08-25 08:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-25 14:30:00,2025-08-25 08:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 11:30:00,2025-08-26 05:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 11:40:00,2025-08-26 05:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 11:50:00,2025-08-26 05:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 12:00:00,2025-08-26 06:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 12:10:00,2025-08-26 06:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 12:20:00,2025-08-26 06:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 12:30:00,2025-08-26 06:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 12:40:00,2025-08-26 06:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 12:50:00,2025-08-26 06:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 13:00:00,2025-08-26 07:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 13:10:00,2025-08-26 07:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 13:20:00,2025-08-26 07:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 13:30:00,2025-08-26 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 13:40:00,2025-08-26 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 13:50:00,2025-08-26 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-26 14:00:00,2025-08-26 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 09:20:00,2025-08-27 03:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 09:30:00,2025-08-27 03:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 09:40:00,2025-08-27 03:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 09:50:00,2025-08-27 03:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 10:00:00,2025-08-27 04:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 10:10:00,2025-08-27 04:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 10:20:00,2025-08-27 04:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 10:30:00,2025-08-27 04:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 10:40:00,2025-08-27 04:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 10:50:00,2025-08-27 04:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 11:00:00,2025-08-27 05:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 11:10:00,2025-08-27 05:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 11:20:00,2025-08-27 05:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 11:30:00,2025-08-27 05:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 11:40:00,2025-08-27 05:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 11:50:00,2025-08-27 05:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 12:00:00,2025-08-27 06:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-27 12:10:00,2025-08-27 06:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 10:00:00,2025-08-28 04:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 10:10:00,2025-08-28 04:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 10:20:00,2025-08-28 04:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 10:30:00,2025-08-28 04:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 10:40:00,2025-08-28 04:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 10:50:00,2025-08-28 04:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 11:00:00,2025-08-28 05:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 11:10:00,2025-08-28 05:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 11:20:00,2025-08-28 05:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 11:30:00,2025-08-28 05:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 11:40:00,2025-08-28 05:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 11:50:00,2025-08-28 05:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-28 14:00:00,2025-08-28 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 12:00:00,2025-08-30 06:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 12:10:00,2025-08-30 06:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 12:20:00,2025-08-30 06:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 12:30:00,2025-08-30 06:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 12:40:00,2025-08-30 06:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 12:50:00,2025-08-30 06:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 13:00:00,2025-08-30 07:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 13:10:00,2025-08-30 07:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 13:20:00,2025-08-30 07:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 13:30:00,2025-08-30 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 13:40:00,2025-08-30 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 13:50:00,2025-08-30 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 14:00:00,2025-08-30 08:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 14:10:00,2025-08-30 08:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-30 14:20:00,2025-08-30 08:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 04:40:00,2025-08-30 22:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 04:50:00,2025-08-30 22:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 05:00:00,2025-08-30 23:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 05:10:00,2025-08-30 23:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 05:20:00,2025-08-30 23:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 05:30:00,2025-08-30 23:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 05:40:00,2025-08-30 23:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 05:50:00,2025-08-30 23:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 06:00:00,2025-08-31,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 06:10:00,2025-08-31 00:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 06:20:00,2025-08-31 00:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 06:30:00,2025-08-31 00:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 06:40:00,2025-08-31 00:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 06:50:00,2025-08-31 00:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 07:00:00,2025-08-31 01:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 07:10:00,2025-08-31 01:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 07:20:00,2025-08-31 01:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 07:30:00,2025-08-31 01:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 07:40:00,2025-08-31 01:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 07:50:00,2025-08-31 01:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 08:00:00,2025-08-31 02:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 08:10:00,2025-08-31 02:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 08:20:00,2025-08-31 02:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 08:30:00,2025-08-31 02:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 08:40:00,2025-08-31 02:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 08:50:00,2025-08-31 02:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 09:00:00,2025-08-31 03:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 09:10:00,2025-08-31 03:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 09:20:00,2025-08-31 03:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 09:30:00,2025-08-31 03:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 09:40:00,2025-08-31 03:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 09:50:00,2025-08-31 03:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 10:00:00,2025-08-31 04:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 10:10:00,2025-08-31 04:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 10:20:00,2025-08-31 04:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 10:30:00,2025-08-31 04:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 10:40:00,2025-08-31 04:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 10:50:00,2025-08-31 04:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 11:00:00,2025-08-31 05:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 11:10:00,2025-08-31 05:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 11:20:00,2025-08-31 05:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 11:30:00,2025-08-31 05:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 11:40:00,2025-08-31 05:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 11:50:00,2025-08-31 05:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 12:00:00,2025-08-31 06:00:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 12:10:00,2025-08-31 06:10:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 12:20:00,2025-08-31 06:20:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 13:30:00,2025-08-31 07:30:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 13:40:00,2025-08-31 07:40:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
2025-08-31 13:50:00,2025-08-31 07:50:00,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Flatline",TRUE,"gust_speed"
