"datetime","do_mgl_1m","do_sat_1m","do_mgl_14m","do_sat_14m","par_9m","temp_1m","temp_2m","temp_4m","temp_5m","temp_6m","temp_7m","temp_8m","temp_9m","temp_10m","temp_11m","temp_12m","temp_13m","temp_14m","atm_pressure_mbar","par_surface","temp_air","RH","wind_speed","gust_speed","wind_dir"
"2025-07-09 04:30:00",7.855,109.676577715371,0.048,0.524540399245226,-0.4,15.179,15.1872222222222,14.7880555555556,13.5577777777778,11.1063888888889,9.47222222222222,7.68222222222222,6.446,6.45425925925926,5.74018518518519,5.67203703703704,5.36435185185185,4.938,727.385872879866,1.2,35.461,86.215,0,0,220.4
"2025-07-09 04:40:00",7.871,109.856189509626,0.046,0.502672126439405,-0.4,15.162,15.1872222222222,14.7247222222222,13.5577777777778,10.9763888888889,9.47222222222222,7.68222222222222,6.407,6.38685185185185,5.67203703703704,5.74018518518519,5.43287037037037,4.938,727.403635038646,1.2,36.039,86.027,0,0,220.4
"2025-07-09 04:50:00",7.877,109.838627255751,0.047,0.513477595703446,0.1,15.119,15.1391666666667,14.7088888888889,13.6058333333333,11.0413888888889,9.47222222222222,7.68222222222222,6.368,6.31888888888889,5.655,5.70611111111111,5.34694444444444,4.928,727.387042663964,1.2,35.499,88.843,0,0,220.4
"2025-07-09 05:00:00",7.866,109.685978012303,0.047,0.512944943106669,0.1,15.119,15.0911111111111,14.7247222222222,13.6378703703704,11.1550925925926,9.47222222222222,7.68222222222222,6.397,6.28481481481481,5.67203703703704,5.67203703703704,5.24388888888889,4.888,727.382269378376,1.2,35.344,87.451,0,0,220.4
"2025-07-09 05:10:00",7.832,109.1748441921,0.048,0.523922421972681,-0.1,15.11,15.0911111111111,14.7880555555556,13.5737962962963,11.2199074074074,9.47222222222222,7.68222222222222,6.417,6.35296296296296,5.74018518518519,5.74018518518519,5.24388888888889,4.898,727.482542183304,1.2,35.344,85.928,0,0,220.4
"2025-07-09 05:20:00",7.868,109.64312205133,0.047,0.512550777451298,0,15.101,15.0911111111111,14.7563888888889,13.6058333333333,11.2361111111111,9.32416666666667,7.73222222222223,6.426,6.37,5.80861111111111,5.75722222222222,5.24388888888889,4.868,727.559243370149,1.2,34.689,86.56,0,0,220.4
"2025-07-09 05:30:00",7.845,109.346372032267,0.046,0.501753186346101,0,15.101,15.0911111111111,14.7088888888889,13.6538888888889,11.2361111111111,9.14305555555556,7.78222222222222,6.524,6.38685185185185,5.86,5.74018518518519,5.24388888888889,4.868,727.404861813189,1.2,36.079,86.912,0,0,220.4
"2025-07-09 05:40:00",7.864,109.576078929253,0.048,0.523767407780909,0.4,15.093,15.0911111111111,14.7088888888889,13.6538888888889,11.2361111111111,9.01083333333333,7.78222222222222,6.573,6.45425925925926,5.86,5.67203703703704,5.24388888888889,4.888,727.507498711535,1.2,36.156,86.143,0,0,220.4
"2025-07-09 05:50:00",7.848,109.350955184606,0.048,0.523893904995778,0.7,15.093,15.0911111111111,14.7088888888889,13.6538888888889,11.1386111111111,8.97777777777778,7.78222222222222,6.622,6.47111111111111,5.86,5.60361111111111,5.1925,4.898,727.521670660453,8.7,36.619,85.84,0,0,220.4
"2025-07-09 06:00:00",7.855,109.36496035066,0.047,0.512982830825756,1.1,15.058,15.0911111111111,14.7088888888889,13.6538888888889,11.0411111111111,8.97777777777778,7.78222222222222,6.68,6.48805555555556,5.87703703703704,5.56935185185185,5.15824074074074,4.898,727.516930960438,18.7,36.464,83.616,0,1.5,220.4
"2025-07-09 06:10:00",7.841,109.124340901655,0.047,0.512725925780319,2.2,15.05,15.0911111111111,14.7088888888889,13.6538888888889,11.0411111111111,8.97777777777778,7.78222222222222,6.739,6.55583333333333,5.94518518518519,5.63787037037037,5.22675925925926,4.888,727.689291079305,31.2,35.654,85.493,0,0,220.4
"2025-07-09 06:20:00",7.836,109.073960457324,0.047,0.51312777896846,3.7,15.058,15.0911111111111,14.7088888888889,13.6538888888889,11.09,9.07694444444444,7.73222222222223,6.651,6.57277777777778,6.06416666666666,5.655,5.29555555555555,4.918,727.689291079305,43.7,35.654,86.239,0.74,1.5,220.4
"2025-07-09 06:30:00",7.849,109.150983982819,0.048,0.524453317405806,4.1,15.015,15.0911111111111,14.7247222222222,13.6538888888889,11.1388888888889,9.17611111111111,7.69888888888889,6.671,6.58962962962963,6.18305555555555,5.655,5.34722222222222,4.948,727.692827390886,61.2,35.769,85.832,0,1.5,220.4
"2025-07-09 06:40:00",7.832,108.849486092395,0.047,0.513514497319043,5.8,14.989,15.0911111111111,14.7880555555556,13.6538888888889,11.1388888888889,9.17611111111111,7.76555555555556,6.622,6.65703703703704,6.25083333333333,5.655,5.34722222222222,4.948,727.710622911957,71.2,36.349,84.944,0,1.5,220.4
"2025-07-09 06:50:00",7.825,108.824446338423,0.047,0.513784345593758,6,15.007,15.0436111111111,14.7563888888889,13.6538888888889,11.0413888888889,9.12666666666667,7.73222222222223,6.632,6.67388888888889,6.26777777777778,5.70611111111111,5.34722222222222,4.958,727.520509105564,83.7,36.581,84.843,0,1.5,220.4
"2025-07-09 07:00:00",7.809,108.542266493804,0.046,0.503039107807964,6.1,14.989,15.0119444444444,14.7407407407407,13.6217592592593,10.9600925925926,9.06064814814815,7.64870370370371,6.583,6.65703703703704,6.26777777777778,5.75722222222222,5.34722222222222,4.978,727.629201411267,91.2,36.966,83.374,0,0,220.4
"2025-07-09 07:10:00",7.825,108.751113367408,0.047,0.514179544109897,6.5,14.989,15.0752777777778,14.8681481481481,13.4932407407407,11.0249074074074,8.99435185185185,7.51462962962963,6.622,6.58962962962963,6.26777777777778,5.75722222222222,5.34722222222222,4.998,727.717722580518,93.7,36.581,84.993,0,0,220.4
"2025-07-09 07:20:00",7.819,108.623783182951,0.046,0.503093523036413,8.3,14.972,15.0911111111111,14.8519444444444,13.5094444444444,11.0411111111111,8.92833333333333,7.48111111111111,6.602,6.57277777777778,6.21694444444444,5.70611111111111,5.34722222222222,4.988,727.738927884462,106.2,37.276,85.126,0,0,221.8
"2025-07-09 07:30:00",7.821,108.640791984888,0.048,0.524915691349471,10.5,14.972,15.122962962963,14.8038888888889,13.5737962962963,11.0411111111111,8.89537037037037,7.51462962962963,6.651,6.57277777777778,6.14907407407407,5.63787037037037,5.34722222222222,4.988,727.809423365273,398.7,42.989,77.435,0,1.5,224.6
"2025-07-09 07:40:00",7.843,108.843205669727,0.047,0.513521825130027,18.1,14.946,15.2503703703704,14.8038888888889,13.6378703703704,11.0411111111111,8.96129629629629,7.64870370370371,6.671,6.57277777777778,6.08092592592593,5.56935185185185,5.34722222222222,4.968,728.075635471918,463.7,48.742,67.07,0,0,224.6
"2025-07-09 07:50:00",7.837,108.747841336378,0.047,0.513465362460671,30.8,14.946,15.33,14.8519444444444,13.75,10.9925,9.0275,7.63222222222222,6.68,6.62333333333333,6.06388888888889,5.50111111111111,5.34722222222222,4.968,728.154742598426,528.7,51.559,62.629,0,0,224.6
"2025-07-09 08:00:00",7.843,108.820651311664,0.047,0.513550566646801,35.1,14.946,15.3936111111111,14.9,13.8461111111111,10.9763888888889,9.06064814814815,7.58222222222222,6.729,6.67388888888889,6.08092592592593,5.48416666666667,5.34722222222222,4.978,728.223018728226,588.7,54.03,59.434,0,0,224.6
"2025-07-09 08:10:00",7.832,108.696747426772,0.048,0.524408465385501,39.2,14.964,15.4569444444444,14.9,13.8461111111111,11.1063888888889,8.99435185185185,7.58222222222222,6.768,6.67388888888889,6.14907407407407,5.62083333333334,5.34722222222222,4.978,728.317293389218,653.7,57.504,51.328,0,1.5,228.8
"2025-07-09 08:20:00",7.828,108.652453735861,0.047,0.513669642675046,43.8,14.964,15.5208333333333,14.9,13.8461111111111,11.2363888888889,8.92833333333333,7.58222222222222,6.7,6.67388888888889,6.16611111111111,5.60361111111111,5.34722222222222,4.988,728.243835840421,718.7,58.509,49.172,0.74,2.24,322.9
"2025-07-09 08:30:00",7.805,108.38340691212,0.047,0.512687894759271,48.7,14.989,15.5688888888889,14.9,13.8461111111111,11.3013888888889,8.91194444444444,7.59888888888889,6.69,6.65703703703704,6.16611111111111,5.55222222222222,5.33,4.918,728.306220800487,783.7,60.863,43.706,0,1.5,8.4
"2025-07-09 08:40:00",7.775,107.960426432444,0.047,0.512791759178218,54.9,14.989,15.5688888888889,14.9,13.8461111111111,11.1713888888889,9.04416666666667,7.66555555555556,6.671,6.58962962962963,6.16611111111111,5.55222222222222,5.26111111111111,4.928,728.34830892649,846.2,58.663,50.372,0.74,2.24,346.8
"2025-07-09 08:50:00",7.829,108.741041243294,0.047,0.51260050529336,61.1,15.007,15.6163888888889,14.9,13.8461111111111,11.1388888888889,9.17611111111111,7.63222222222222,6.69,6.57277777777778,6.115,5.55222222222222,5.29555555555555,4.918,728.428909031008,913.7,61.713,43.844,0.74,1.5,304.7
"2025-07-09 09:00:00",7.819,108.660424203738,0.047,0.512281132505598,66.6,15.024,15.6638888888889,14.9160185185185,13.8621296296296,11.1225925925926,9.2912962962963,7.61555555555555,6.651,6.55583333333333,6.04694444444445,5.55222222222222,5.34722222222222,4.888,728.313616766935,981.2,64.879,37.726,0.74,2.24,325.7
"2025-07-09 09:10:00",7.816,108.578281035648,0.048,0.523318382152046,73.5,15.007,15.6638888888889,14.9800925925926,13.9262037037037,11.0574074074074,9.35648148148148,7.74888888888889,6.622,6.48805555555556,5.97916666666667,5.55222222222222,5.34722222222222,4.898,728.312263767078,1041.2,68.778,24.555,1.5,3.74,66
"2025-07-09 09:20:00",7.812,108.566887018012,0.047,0.51233205709488,81.9,15.033,15.7119444444444,14.9961111111111,13.9422222222222,11.0411111111111,9.47194444444444,7.78222222222222,6.593,6.52194444444445,5.96222222222222,5.55222222222222,5.34722222222222,4.898,728.430059815055,1103.7,69.472,17.523,2.24,5.97,70.2
"2025-07-09 09:30:00",7.856,109.105513187213,0.047,0.512384325846357,90.1,14.998,15.76,15.0119444444444,13.9422222222222,11.0899074074074,9.55462962962963,7.79888888888889,6.602,6.57277777777778,5.9962037037037,5.55222222222222,5.33,4.898,728.356633594754,1173.7,70.554,19.419,3,7.47,61.8
"2025-07-09 09:40:00",7.875,109.446970825036,0.047,0.51258727641627,98.8,15.024,15.76,15.0752777777778,13.9422222222222,11.2850925925926,9.4887037037037,7.86555555555556,6.544,6.57277777777778,6.13212962962963,5.55222222222222,5.26111111111111,4.908,728.259573373662,1246.2,70.554,18.613,3.74,7.47,35.1
"2025-07-09 09:50:00",7.878,109.52390917263,0.048,0.523694096065912,107,15.033,15.8555555555556,15.1391666666667,13.9422222222222,11.3825,9.4225,7.9325,6.573,6.57277777777778,6.16611111111111,5.55222222222222,5.24388888888889,4.918,728.171621827121,1353.7,71.056,24.161,3,7.47,95.5
"2025-07-09 10:00:00",7.884,109.665096633799,0.047,0.513262928435176,134,15.05,15.9511111111111,15.1872222222222,13.9581481481481,11.4472222222222,9.37277777777778,7.98277777777778,6.632,6.57277777777778,6.11509259259259,5.53518518518519,5.26111111111111,4.948,728.063050019275,1568.7,70.592,16.197,3,8.21,117.9
"2025-07-09 10:10:00",7.891,109.773698391003,0.047,0.513627326995047,131.5,15.058,15.9511111111111,15.1872222222222,14.0218518518519,11.5116666666667,9.37277777777778,7.98277777777778,6.69,6.57277777777778,5.91101851851852,5.46703703703704,5.33,4.978,728.115486296721,1656.2,72.716,21.073,2.24,5.97,127.8
"2025-07-09 10:20:00",7.896,109.786342041682,0.047,0.513643609917628,152.3,15.033,15.9511111111111,15.2347222222222,13.99,11.5763888888889,9.32388888888889,8.0325,6.729,6.57277777777778,5.80861111111111,5.45,5.34722222222222,4.978,728.092679924354,996.2,71.789,18.631,3,8.21,210.6
"2025-07-09 10:30:00",7.911,110.034752847665,0.046,0.502709046957751,133.8,15.05,15.9827777777778,15.2822222222222,13.9741666666667,11.625,9.2912962962963,8.08222222222222,6.729,6.57277777777778,5.79138888888889,5.46703703703704,5.34722222222222,4.978,728.101231194009,1636.2,72.136,16.527,3,8.97,196.5
"2025-07-09 10:40:00",7.897,109.978444366125,0.047,0.513573199016442,151.7,15.101,16.1094444444444,15.2822222222222,14.1019444444444,11.625,9.35648148148148,8.08222222222222,6.748,6.57277777777778,5.92805555555556,5.53518518518519,5.34722222222222,4.968,728.003673107422,1533.7,72.252,18.572,3.74,10.47,228.8
"2025-07-09 10:50:00",7.91,110.136727973615,0.047,0.513423672751712,165.4,15.093,16.1411111111111,15.2822222222222,14.1338888888889,11.625,9.37277777777778,8.0325,6.719,6.57277777777778,5.96222222222222,5.55222222222222,5.34722222222222,4.958,728.025485784335,1688.7,73.141,19.583,3,6.73,235.9
"2025-07-09 11:00:00",7.902,110.093708802399,0.048,0.524646810817623,170.8,15.119,16.1252777777778,15.2981481481481,14.1338888888889,11.5926851851852,9.40583333333333,7.96601851851852,6.71,6.58962962962963,5.97916666666667,5.55222222222222,5.33,4.978,727.990368981309,1811.2,71.712,19.391,3,6.73,213.4
"2025-07-09 11:10:00",7.912,110.361279558019,0.047,0.513693115816533,178,15.162,16.0619444444444,15.3618518518519,14.1338888888889,11.4634259259259,9.53805555555556,7.89898148148148,6.69,6.65703703703704,6.04694444444445,5.55222222222222,5.26111111111111,4.968,727.835754743083,1166.2,69.395,21.149,3.74,10.47,238.7
"2025-07-09 11:20:00",7.918,110.458029286071,0.047,0.51375313025109,185.3,15.162,15.9030555555556,15.4252777777778,14.1338888888889,11.285,9.62,7.83222222222222,6.68,6.72444444444444,6.115,5.60361111111111,5.24388888888889,4.968,727.751746528735,1631.2,70.052,18.074,3,14.94,195.1
"2025-07-09 11:30:00",7.919,110.515460834153,0.046,0.502438713083669,191,15.179,15.7439814814815,15.4569444444444,14.1657407407407,11.1713888888889,9.68537037037037,7.81564814814815,6.641,6.775,6.16611111111111,5.655,5.26111111111111,4.938,727.737532484014,1936.2,73.411,18.665,4.47,10.47,213.4
"2025-07-09 11:40:00",7.94,110.869984550603,0.047,0.513765992287084,229.1,15.204,15.6799074074074,15.3936111111111,14.2931481481481,11.3013888888889,9.7512962962963,7.94935185185185,6.622,6.775,6.16611111111111,5.655,5.33,4.968,727.733744802716,721.2,73.256,20.253,3.74,13.44,195.1
"2025-07-09 11:50:00",7.916,110.772195114425,0.046,0.503104063175629,194.8,15.265,15.7119444444444,15.4733333333333,14.3730555555556,11.4794444444444,9.76777777777778,7.9325,6.661,6.775,6.21694444444444,5.70611111111111,5.34722222222222,4.958,727.161448796145,2223.7,74.221,17.987,3,9.71,174.1
"2025-07-09 12:00:00",7.915,110.845687991055,0.048,0.524863900357136,111.6,15.299,15.76,15.537037037037,14.4211111111111,11.5926851851852,9.71851851851852,7.88222222222222,6.71,6.75814814814815,6.21685185185185,5.70601851851852,5.33,4.948,727.130362084103,2083.7,72.946,17.475,5.23,11.95,188.1
"2025-07-09 12:10:00",7.924,110.99078560796,0.047,0.513638075465822,144.5,15.333,15.76,15.4096296296296,14.4211111111111,11.4634259259259,9.52148148148148,7.88222222222222,6.69,6.69074074074074,6.01314814814815,5.50120370370371,5.26111111111111,4.948,727.537626638561,656.2,73.449,16.477,5.23,12.71,213.4
"2025-07-09 12:20:00",7.902,110.80616587525,0.047,0.513646867862507,240.2,15.359,15.8075,15.4252777777778,14.5169444444444,11.5280555555556,9.4225,7.9325,6.729,6.67388888888889,6.01305555555555,5.60361111111111,5.29555555555555,4.928,727.150186322661,1831.2,73.758,15.106,5.23,13.44,261.1
"2025-07-09 12:30:00",7.872,110.571488563493,0.047,0.514325856152096,63.5,15.411,15.8391666666667,15.4091666666667,14.5648148148148,11.4951851851852,9.37277777777778,7.99935185185185,6.758,6.65703703703704,6.06388888888889,5.74018518518519,5.34722222222222,4.958,726.763672132836,2256.2,74.106,15.042,3.74,10.47,216.2
"2025-07-09 12:40:00",7.899,111.085736753573,0.047,0.513785392302214,71.4,15.479,15.7758333333333,15.1547222222222,14.372962962963,10.9759259259259,9.37277777777778,8.06564814814815,6.729,6.58962962962963,6.06388888888889,5.67203703703704,5.34722222222222,4.928,726.956470260744,1703.7,73.913,15.25,5.23,13.44,209.2
"2025-07-09 12:50:00",7.896,111.23194765069,0.047,0.514114290629956,269.9,15.539,15.8075,15.0911111111111,14.2294444444444,10.9436111111111,9.37277777777778,8.0325,6.768,6.67388888888889,6.115,5.655,5.29555555555555,4.938,726.6843450516,2311.2,74.838,16.156,4.47,14.2,216.2
"2025-07-09 13:00:00",7.89,111.128777607608,0.046,0.502941494224593,47.3,15.565,15.855,15.0752777777778,14.0859259259259,11.0574074074074,9.42212962962963,7.94935185185185,6.807,6.775,6.16611111111111,5.68916666666667,5.24388888888889,4.948,727.206183198608,556.2,71.944,15.729,5.97,16.44,209.2
"2025-07-09 13:10:00",7.904,111.309325378332,0.047,0.51363072167686,67.5,15.556,15.855,15.0119444444444,13.8940740740741,11.1225925925926,9.61953703703704,7.81564814814815,6.748,6.775,6.16611111111111,5.82583333333334,5.24388888888889,4.928,727.172772354254,546.2,70.592,20.769,3,8.97,231.6
"2025-07-09 13:20:00",7.911,111.425304112416,0.047,0.513878404567226,181.1,15.565,15.855,14.9961111111111,13.7980555555556,11.1388888888889,9.4225,7.78222222222222,6.865,6.82611111111111,6.21694444444444,5.7575,5.24388888888889,4.948,727.201429684667,611.2,71.751,17.949,2.24,7.47,297.6
"2025-07-09 13:30:00",7.887,111.297425593832,0.047,0.513225791474646,33.4,15.65,15.8710185185185,15.027962962963,13.7660185185185,11.2037037037037,9.20888888888889,7.76555555555556,6.846,6.86018518518518,6.25083333333333,5.63787037037037,5.22675925925926,4.898,727.176615993772,643.7,70.747,23.568,3.74,8.21,240.1
"2025-07-09 13:40:00",7.906,111.515219671447,0.045,0.49191256980387,58.3,15.616,15.9350925925926,15.1553703703704,13.8300925925926,11.462962962963,9.34,7.69888888888889,6.797,6.79203703703704,6.18305555555555,5.56935185185185,5.15824074074074,4.928,726.970509200577,981.2,74.491,16.951,2.24,8.21,273.8
"2025-07-09 13:50:00",7.888,111.300893876539,0.046,0.502791714275209,156.8,15.625,16.0461111111111,15.2825,13.9419444444444,11.5763888888889,9.37277777777778,7.73222222222223,6.797,6.82611111111111,6.21694444444444,5.65472222222222,5.24416666666666,4.918,726.857627737589,618.7,69.897,18.471,3,7.47,310.3
"2025-07-09 14:00:00",7.897,111.63241793627,0.048,0.524979418366738,61.7,15.668,16.1094444444444,15.3141666666667,13.9737962962963,11.6573148148148,9.32351851851852,7.74888888888889,6.797,6.84333333333333,6.2337962962963,5.72305555555556,5.34722222222222,4.908,726.222608407328,2298.7,72.099,22.074,2.24,5.97,289.2
"2025-07-09 14:10:00",7.878,111.394755493788,0.047,0.513653975702802,63.4,15.728,15.9827777777778,15.0597222222222,13.7178703703704,11.7865740740741,9.12648148148148,7.61555555555555,6.69,6.70777777777778,6.09787037037037,5.58638888888889,5.34722222222222,4.918,726.952697584587,871.2,73.758,18.994,4.47,10.47,233.1
"2025-07-09 14:20:00",7.906,111.793010632775,0.047,0.514032307860344,259.8,15.719,15.9030555555556,15.0916666666667,13.75,11.5763888888889,9.17611111111111,7.58222222222222,6.622,6.72444444444444,6.16583333333333,5.55222222222222,5.29555555555555,4.938,726.798861484752,588.7,71.442,17.044,4.47,10.47,251.3
"2025-07-09 14:30:00",7.889,111.728542048263,0.048,0.525410263711512,60.6,15.728,15.934537037037,15.2508333333333,13.8940740740741,11.3824074074074,9.35712962962963,7.63222222222222,6.671,6.775,6.28481481481481,5.60351851851852,5.26111111111111,4.918,725.821432929385,2521.2,71.982,21.1,1.5,6.73,294.8
"2025-07-09 14:40:00",7.903,111.933825072486,0.048,0.525717146493954,223.2,15.728,16.2526851851852,15.5052777777778,14.0859259259259,11.5764814814815,9.68564814814815,7.83222222222222,6.68,6.775,6.35296296296296,5.80870370370371,5.33,4.938,725.77711456255,2453.7,74.143,23.627,4.47,11.21,296.2
"2025-07-09 14:50:00",7.919,112.233749294582,0.048,0.525636396753393,219.3,15.753,16.1416666666667,15.3780555555556,14.0858333333333,11.4305555555556,9.57027777777778,7.88222222222222,6.69,6.72444444444444,6.26805555555555,5.7575,5.34722222222222,4.928,725.700084188512,2143.7,75.11,19.85,3,8.97,342.6
"2025-07-09 15:00:00",7.931,112.397634711177,0.046,0.503505023157496,36,15.796,16.0146296296296,15.2348148148148,14.1016666666667,11.2686111111111,9.38935185185185,7.86555555555556,6.7,6.67388888888889,6.16611111111111,5.67203703703704,5.34722222222222,4.948,726.401990907271,423.7,71.364,20.299,5.23,12.71,301.8
"2025-07-09 15:10:00",7.939,112.645193713902,0.047,0.515190824371991,102.2,15.796,16.2687037037037,15.4251851851852,14.3572222222222,11.3986111111111,9.45564814814815,7.79888888888889,6.651,6.67388888888889,6.16611111111111,5.74018518518519,5.34722222222222,4.958,725.558058055612,2161.2,73.256,21.817,3,8.21,324.3
"2025-07-09 15:20:00",7.947,112.826109383133,0.048,0.526819925997739,205.6,15.813,16.2366666666667,15.4252777777778,14.3730555555556,11.3336111111111,9.47222222222222,7.78222222222222,6.729,6.67388888888889,6.115,5.60361111111111,5.29555555555555,4.998,725.396990732077,2228.7,70.785,27.778,5.23,14.2,344
"2025-07-09 15:30:00",7.912,112.317993309053,0.046,0.503872563742906,216.2,15.864,16.172962962963,15.33,14.3091666666667,11.2847222222222,9.45564814814815,7.78222222222222,6.69,6.65703703703704,6.02990740740741,5.45,5.24388888888889,4.968,726.252808812942,493.7,73.333,25,3,8.97,301.8
"2025-07-09 15:40:00",7.913,112.398365236976,0.046,0.503587315555991,191.8,15.881,16.3003703703704,15.1388888888889,14.2458333333333,11.4791666666667,9.38935185185185,7.78222222222222,6.651,6.58962962962963,5.89398148148148,5.45,5.24388888888889,4.938,726.097444442326,523.7,71.094,20.156,3.74,7.47,338.3
"2025-07-09 15:50:00",7.941,113.121702968704,0.046,0.503925802509316,178.1,15.958,16.3322222222222,15.1866666666667,14.23,11.625,9.37277777777778,7.8825,6.583,6.57277777777778,5.86,5.45,5.24388888888889,4.918,725.241305227588,2011.2,72.484,27.587,3.74,12.71,289.2
"2025-07-09 16:00:00",8.021,114.286407442764,0.047,0.515126720876708,163.5,15.958,16.3163888888889,15.2981481481481,14.2937962962963,11.8997222222222,9.50416666666667,8.0825,6.583,6.60648148148148,5.91101851851852,5.48416666666667,5.24388888888889,4.928,725.086111269602,1846.2,74.221,25.324,3,7.47,9.8
"2025-07-09 16:10:00",8.001,113.981786874085,0.053,0.581495024241174,151.1,15.95,16.2530555555556,15.3618518518519,14.5489814814815,12.6097222222222,10.0297222222222,8.48138888888889,6.622,6.74129629629629,6.11509259259259,5.62083333333334,5.24388888888889,4.968,725.085190679115,1756.2,74.183,17.258,3.74,8.97,315.9
"2025-07-09 16:20:00",7.942,112.880587757555,0.052,0.570731754965593,119.6,15.839,16.0941666666667,15.1869444444444,14.2775,12.1091666666667,9.76694444444444,8.28194444444444,6.904,6.775,6.16611111111111,5.655,5.24388888888889,4.978,725.010516131542,1686.2,75.11,17.528,3,8.97,294.8
"2025-07-09 16:30:00",7.935,113.186758217873,0.047,0.515047446162205,20.5,15.992,15.9511111111111,15.027962962963,14.0060185185185,11.4796296296296,9.38935185185185,7.96601851851852,6.758,6.79203703703704,6.20009259259259,5.68916666666667,5.24388888888889,4.908,724.822283275331,1688.7,75.495,21.721,3.74,9.71,271
"2025-07-09 16:40:00",7.945,112.788629636556,0.047,0.514359751277608,97.4,15.822,15.9511111111111,15.1553703703704,14.2612037037037,11.6737037037037,9.45564814814815,7.89898148148148,6.778,6.86018518518518,6.33601851851852,5.82583333333334,5.24388888888889,4.898,725.592530479871,376.2,70.707,16.394,4.47,14.2,241.5
"2025-07-09 16:50:00",7.874,111.803571989985,0.047,0.514939065255607,131.2,15.779,16.3794444444444,15.33,14.4211111111111,11.7222222222222,9.37361111111111,7.83222222222222,6.826,6.87722222222222,6.37,5.70611111111111,5.1925,4.898,724.78595019389,1703.7,73.99,17.36,4.47,11.21,205
"2025-07-09 17:00:00",7.858,111.774928836073,0.047,0.515448223263007,28.5,15.839,16.7761111111111,15.4727777777778,14.4693518518518,11.6412037037037,9.275,7.79888888888889,6.778,6.87722222222222,6.37,5.58638888888889,5.15824074074074,4.918,724.452337400994,1676.2,72.523,23.236,3.74,11.21,325.7
"2025-07-09 17:10:00",7.93,112.716591067329,0.048,0.525753058311671,56.9,15.864,16.6494444444444,15.4727777777778,14.2778703703704,11.3171296296296,9.275,7.86555555555556,6.865,6.87722222222222,6.37,5.72305555555556,5.22675925925926,4.918,725.35383465201,446.2,69.048,24.125,5.23,11.21,329.9
"2025-07-09 17:20:00",8.006,113.954989438072,0.047,0.51447482324152,117.3,15.933,16.6177777777778,15.4252777777778,14.3255555555556,11.1875,9.37361111111111,7.88222222222222,6.904,6.82611111111111,6.31888888888889,5.75722222222222,5.24388888888889,4.898,725.432170927843,483.7,72.214,22.229,3,8.97,311.7
"2025-07-09 17:30:00",8.064,115.108167218579,0.047,0.516214580293189,27.5,15.992,16.5701851851852,15.3777777777778,14.3732407407407,11.1713888888889,9.47222222222222,7.91555555555556,6.923,6.775,6.25083333333333,5.75722222222222,5.26111111111111,4.968,724.323038223456,1508.7,71.209,25.66,2.24,6.73,313.1
"2025-07-09 17:40:00",8.087,115.124176016258,0.047,0.515622085661457,70.6,15.933,16.3798148148148,15.3777777777778,14.1817592592593,11.3013888888889,9.47222222222222,8.04888888888889,6.884,6.775,6.18305555555555,5.75722222222222,5.33,4.978,725.332285168218,491.2,72.099,22.071,3.74,8.21,285
"2025-07-09 17:50:00",8.112,115.509376398954,0.047,0.516057355836823,18.9,15.881,16.1416666666667,15.2825,14.1338888888889,11.1875,9.37361111111111,7.98222222222222,6.943,6.72444444444444,6.115,5.70611111111111,5.34722222222222,4.958,724.354317532203,1346.2,72.484,20.51,3.74,12.71,289.2
"2025-07-09 18:00:00",8.089,115.072639504775,0.047,0.515340316730139,28.7,15.89,15.9032407407407,15.1712037037037,14.1178703703704,11.0249074074074,9.2912962962963,7.88222222222222,6.952,6.67388888888889,6.04694444444445,5.63787037037037,5.33,4.948,725.163112429418,358.7,69.318,27.517,3,7.47,325.7
"2025-07-09 18:10:00",8.097,115.314343388417,0.047,0.515698608248625,22.2,15.933,15.7117592592593,15.1071296296296,14.0537962962963,10.9600925925926,9.35648148148148,7.88222222222222,6.972,6.67388888888889,5.97916666666667,5.56935185185185,5.26111111111111,4.968,725.039056664182,293.7,68.238,30.8,3.74,10.47,318.7
"2025-07-09 18:20:00",8.126,115.701406320616,0.047,0.515450017176197,20.2,15.933,15.7119444444444,15.0911111111111,14.0377777777778,10.9925,9.32388888888889,7.88222222222222,6.816,6.67388888888889,5.91111111111111,5.50111111111111,5.24388888888889,4.958,725.197576624327,256.2,66.693,32.735,6.73,11.95,336.9
"2025-07-09 18:30:00",8.159,115.950941032849,0.047,0.515389143544043,17.3,15.839,15.76,15.1071296296296,14.0058333333333,11.1222222222222,9.275,7.88222222222222,6.787,6.67388888888889,5.84287037037037,5.45,5.22675925925926,4.948,725.09523365555,318.7,66.616,29.866,2.24,5.97,336.9
"2025-07-09 18:40:00",8.167,116.096712882937,0.048,0.526169024839008,22.5,15.856,15.76,15.1712037037037,13.8780555555556,11.4466666666667,9.275,7.88222222222222,6.748,6.67388888888889,5.77435185185185,5.45,5.15824074074074,4.938,725.161253413808,171.2,65.264,37.516,3,6.73,341.2
"2025-07-09 18:50:00",8.162,116.183699677169,0.046,0.504704835382377,51.1,15.864,15.8075,15.2347222222222,13.7980555555556,11.5277777777778,9.47194444444444,7.98222222222222,6.748,6.67388888888889,5.96166666666666,5.5525,5.1925,4.928,724.322057057082,833.7,67.273,36.1,3.74,8.21,334.1
