"","DATETIME_UTC","DATETIME_MST","WTempC","ConduS","SpConduS","CHLrfu","CHLugL","BGAPCrfu","BGAPCugL","odomgL","odosat","WTemp1m","WTemp4m","WTemp7m","WTemp9m","WTemp10m","WTemp13m","WTemp15m","odomgL_15m","odosat_15m","PAR9m"
"151",2025-06-12 06:00:00,2025-06-11 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.556,NA,NA,4.939,3.238,25.316174,-0.3
"152",2025-06-12 06:15:00,2025-06-11 23:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.506,NA,NA,4.919,3.218,25.146793,-0.2
"153",2025-06-12 06:30:00,2025-06-11 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.466,NA,NA,4.949,3.21,25.103747,0
"154",2025-06-12 06:45:00,2025-06-11 23:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.486,NA,NA,4.949,3.187,24.923876,-0.3
"155",2025-06-12 07:00:00,2025-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.456,NA,NA,4.939,3.092,24.174678,0.2
"156",2025-06-12 07:15:00,2025-06-12 00:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.446,NA,NA,4.909,3.044,23.780932,0.3
"157",2025-06-12 07:30:00,2025-06-12 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.396,NA,NA,4.929,3.012,23.543112,-0.1
"158",2025-06-12 07:45:00,2025-06-12 00:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.285,NA,NA,4.909,3.005,23.476248,0.1
"159",2025-06-12 08:00:00,2025-06-12 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.165,NA,NA,4.929,3.032,23.699441,0
"160",2025-06-12 08:15:00,2025-06-12 01:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.154,NA,NA,4.919,3.036,23.72457,0.3
"161",2025-06-12 08:30:00,2025-06-12 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.175,NA,NA,4.899,3.003,23.454554,0.3
"162",2025-06-12 08:45:00,2025-06-12 01:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.124,NA,NA,4.879,2.856,22.294885,0.5
"163",2025-06-12 09:00:00,2025-06-12 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.043,NA,NA,4.909,2.882,22.515324,0.7
"164",2025-06-12 09:05:00,2025-06-12 02:05:00,8.95,37.76,54.46,9.95,33.53,0.84,0.68,10.67,92.2,9.02,7.219873,6.594415,NA,5.156641,5.006219,4.944025,NA,NA,NA
"165",2025-06-12 09:15:00,2025-06-12 02:15:00,8.97,37.81,54.5,9.31,31.38,0.83,0.66,10.7,92.5,9.02,6.958795,6.427331,5.074,5.183588,4.992792,4.923364,2.91,22.739953,0
"166",2025-06-12 09:25:00,2025-06-12 02:25:00,8.94,37.83,54.57,11.28,38.01,0.97,0.8,10.74,92.8,8.95,7.013177,6.113183,NA,5.217401,4.989587,4.914758,NA,NA,NA
"167",2025-06-12 09:30:00,2025-06-12 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.993,NA,NA,4.899,2.922,22.821914,0
"168",2025-06-12 09:35:00,2025-06-12 02:35:00,8.91,37.84,54.62,9.97,33.58,0.71,0.55,10.76,92.9,8.91,6.98681,5.715936,NA,5.190179,4.981927,4.923578,NA,NA,NA
"169",2025-06-12 09:45:00,2025-06-12 02:45:00,8.95,37.87,54.61,9.26,31.19,0.87,0.7,10.77,93.1,9,6.921564,5.63949,5.064,5.182977,4.980463,4.922632,2.867,22.386549,0
"170",2025-06-12 09:55:00,2025-06-12 02:55:00,8.87,37.78,54.59,10.55,35.57,0.94,0.77,10.76,92.8,8.94,6.872278,5.638666,NA,5.197565,4.966028,4.928735,NA,NA,NA
"171",2025-06-12 10:00:00,2025-06-12 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.003,NA,NA,4.879,2.9,22.638364,0.2
"172",2025-06-12 10:05:00,2025-06-12 03:05:00,8.76,37.59,54.5,9.67,32.58,0.82,0.66,10.68,91.9,8.87,6.793756,5.640375,NA,5.199121,4.95733,4.917627,NA,NA,NA
"173",2025-06-12 10:15:00,2025-06-12 03:15:00,8.71,37.54,54.5,10.43,35.15,0.96,0.79,10.61,91.2,8.83,6.811914,5.642053,5.053,5.20907,4.952569,4.920434,2.892,22.581758,0.2
"174",2025-06-12 10:30:00,2025-06-12 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.013,NA,NA,4.889,2.892,22.581758,0.1
"175",2025-06-12 10:45:00,2025-06-12 03:45:00,8.7,37.56,54.53,10.61,35.75,0.81,0.64,10.61,91.1,8.82,6.7922,5.668695,5.023,5.196252,4.949487,4.924951,2.877,22.458818,0.5
"176",2025-06-12 10:55:00,2025-06-12 03:55:00,8.69,37.55,54.54,10.51,35.41,0.88,0.71,10.62,91.2,8.8,6.811365,5.717493,NA,5.199792,4.948877,4.926477,NA,NA,NA
"177",2025-06-12 11:00:00,2025-06-12 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.053,NA,NA,4.889,2.832,22.113256,0.4
"178",2025-06-12 11:05:00,2025-06-12 04:05:00,8.7,37.55,54.53,10.11,34.07,0.77,0.6,10.62,91.2,8.8,6.800409,5.676294,NA,5.202631,4.951471,4.915521,NA,NA,NA
"179",2025-06-12 11:15:00,2025-06-12 04:15:00,8.66,37.51,54.52,9.91,33.39,0.88,0.71,10.62,91.1,8.77,6.873193,5.704156,5.124,5.207574,4.945367,4.912317,2.831,22.088286,-0.5
"180",2025-06-12 11:25:00,2025-06-12 04:25:00,8.66,37.49,54.51,8.86,29.82,0.79,0.63,10.61,91,8.77,6.923608,5.704126,NA,5.21203,4.957086,4.908624,NA,NA,NA
"181",2025-06-12 11:30:00,2025-06-12 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.195,NA,NA,4.899,2.871,22.423585,0.1
"182",2025-06-12 11:35:00,2025-06-12 04:35:00,8.65,37.48,54.5,12.31,41.5,1,0.83,10.6,90.9,8.76,7.064142,5.72439,NA,5.281518,4.97854,4.911951,NA,NA,NA
"183",2025-06-12 11:45:00,2025-06-12 04:45:00,8.64,37.47,54.51,9.82,33.07,0.8,0.64,10.58,90.7,8.75,7.069208,5.727655,5.275,5.300104,5.014581,4.911615,2.937,22.921263,-0.1
"184",2025-06-12 11:55:00,2025-06-12 04:55:00,8.62,37.46,54.52,9.26,31.21,0.76,0.6,10.58,90.7,8.73,7.042688,5.917261,NA,5.309686,5.034601,4.909814,NA,NA,NA
"185",2025-06-12 12:00:00,2025-06-12 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.235,NA,NA,4.879,2.942,22.96623,0
"186",2025-06-12 12:05:00,2025-06-12 05:05:00,8.6,37.44,54.52,14.31,48.29,1.02,0.85,10.58,90.7,8.72,7.084039,6.064996,NA,5.299341,5.055109,4.91253,NA,NA,NA
"187",2025-06-12 12:15:00,2025-06-12 05:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.316,NA,NA,4.889,2.873,22.433399,0.1
"188",2025-06-12 12:30:00,2025-06-12 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.295,NA,NA,4.879,2.878,22.466624,0.1
"189",2025-06-12 12:35:00,2025-06-12 05:35:00,8.58,37.41,54.51,10.96,36.95,0.61,0.45,10.54,90.2,8.68,7.252832,6.074548,NA,5.335168,5.055841,4.912927,NA,NA,NA
"190",2025-06-12 12:45:00,2025-06-12 05:45:00,8.56,37.4,54.52,9.08,30.59,0.7,0.54,10.55,90.3,8.67,7.233362,6.19436,5.316,5.388849,5.154504,4.911218,3.018,23.57171,0
"191",2025-06-12 12:55:00,2025-06-12 05:55:00,8.56,37.39,54.5,9.93,33.44,0.88,0.71,10.57,90.5,8.67,7.19787,6.369043,NA,5.406457,5.179559,4.915979,NA,NA,NA
"192",2025-06-12 13:00:00,2025-06-12 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.376,NA,NA,4.919,3.1,24.224692,-0.1
"193",2025-06-12 13:05:00,2025-06-12 06:05:00,8.58,37.41,54.5,8.9,29.96,0.69,0.53,10.58,90.6,8.7,7.181024,6.289514,NA,5.391717,5.207849,4.916681,NA,NA,NA
"194",2025-06-12 13:15:00,2025-06-12 06:15:00,8.59,37.42,54.5,9.19,30.95,0.73,0.57,10.56,90.5,8.69,7.230218,6.419488,5.416,5.457178,5.215845,4.940057,2.972,23.212432,0.2
"195",2025-06-12 13:25:00,2025-06-12 06:25:00,8.58,37.37,54.44,8.34,28.08,0.74,0.57,10.57,90.5,8.7,7.186975,6.492548,NA,5.49386,5.248041,4.93963,NA,NA,NA
"196",2025-06-12 13:30:00,2025-06-12 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.466,NA,NA,4.889,2.954,23.065875,0.5
"197",2025-06-12 13:35:00,2025-06-12 06:35:00,8.56,37.3,54.38,9.14,30.77,0.76,0.59,10.56,90.4,8.67,7.224908,6.559442,NA,5.527124,5.271661,4.947137,NA,NA,NA
"198",2025-06-12 13:45:00,2025-06-12 06:45:00,8.53,37.28,54.39,8.18,27.53,0.61,0.46,10.54,90.2,8.65,7.3276,6.514398,5.566,5.470575,5.244745,4.92428,2.968,23.181191,-0.1
"199",2025-06-12 13:55:00,2025-06-12 06:55:00,8.5,37.18,54.3,8.18,27.52,0.65,0.49,10.54,90.1,8.59,7.392023,6.425439,NA,5.499841,5.245996,4.92135,NA,NA,NA
"200",2025-06-12 14:00:00,2025-06-12 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.436,NA,NA,4.899,2.991,23.360829,0
"201",2025-06-12 14:15:00,2025-06-12 07:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.346,NA,NA,4.889,2.988,23.331359,0
"202",2025-06-12 14:25:00,2025-06-12 07:25:00,8.5,37.2,54.31,8.15,27.45,0.74,0.58,10.67,91.2,8.54,7.412012,6.134607,NA,5.481225,5.21438,4.918664,NA,NA,NA
"203",2025-06-12 14:30:00,2025-06-12 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.356,NA,NA,4.879,2.963,23.130163,0.2
"204",2025-06-12 14:35:00,2025-06-12 07:35:00,8.44,37.03,54.15,7.21,24.24,0.58,0.42,10.66,91,8.51,7.446619,6.122064,NA,5.461175,5.18197,4.915491,NA,NA,NA
"205",2025-06-12 14:45:00,2025-06-12 07:45:00,8.43,37.03,54.17,6.74,22.65,0.54,0.39,10.65,90.9,8.51,7.443109,6.161066,5.416,5.480768,5.18435,4.92254,3.083,24.079384,0.1
"206",2025-06-12 14:55:00,2025-06-12 07:55:00,8.42,37.01,54.16,7.68,25.83,0.63,0.47,10.68,91.1,8.49,7.470514,6.128778,NA,5.452264,5.184412,4.923578,NA,NA,NA
"207",2025-06-12 15:00:00,2025-06-12 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.476,NA,NA,4.899,3.038,23.727917,0.3
"208",2025-06-12 15:05:00,2025-06-12 08:05:00,8.38,36.89,54.05,7.68,25.86,0.67,0.51,10.65,90.8,8.44,7.454675,6.168878,NA,5.480188,5.188287,4.925867,NA,NA,NA
"209",2025-06-12 15:15:00,2025-06-12 08:15:00,8.35,36.86,54.06,6.6,22.18,0.56,0.41,10.64,90.6,8.42,7.558923,6.105554,5.456,5.463586,5.157251,4.931207,3.096,24.187176,0.7
"210",2025-06-12 15:25:00,2025-06-12 08:25:00,8.45,37.05,54.16,7.09,23.84,0.65,0.49,10.74,91.7,8.44,7.46322,6.222223,NA,5.475397,5.143121,4.935388,NA,NA,NA
"211",2025-06-12 15:30:00,2025-06-12 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.416,NA,NA,4.919,3.187,24.904547,0
"212",2025-06-12 15:35:00,2025-06-12 08:35:00,8.61,37.25,54.22,6.16,20.71,0.44,0.29,10.85,93,8.61,7.426416,6.640008,NA,5.54284,5.190271,4.933465,NA,NA,NA
"213",2025-06-12 15:45:00,2025-06-12 08:45:00,8.52,37.1,54.14,7.05,23.72,0.58,0.43,10.84,92.7,8.53,7.432123,6.662012,5.586,5.532648,5.155481,4.946161,3.186,24.890292,-0.1
"214",2025-06-12 16:00:00,2025-06-12 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.795,NA,NA,4.929,3.19,24.934438,0.9
"215",2025-06-12 16:15:00,2025-06-12 09:15:00,8.67,37.49,54.48,5.5,18.48,0.54,0.39,11.04,94.8,8.73,7.796716,6.800775,6.171,5.581384,5.231348,4.95434,3.187,24.910989,0.6
"216",2025-06-12 16:25:00,2025-06-12 09:25:00,8.68,37.5,54.49,5.24,17.61,0.47,0.32,11.01,94.5,8.71,7.91485,6.73681,NA,5.633691,5.242029,4.957269,NA,NA,NA
"217",2025-06-12 16:30:00,2025-06-12 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.191,NA,NA,4.949,3.171,24.798748,0
"218",2025-06-12 16:35:00,2025-06-12 09:35:00,8.67,37.48,54.47,5.82,19.55,0.61,0.45,10.99,94.4,8.74,7.895227,6.749597,NA,5.64718,5.26571,4.956903,NA,NA,NA
"219",2025-06-12 16:45:00,2025-06-12 09:45:00,8.7,37.5,54.45,4.8,16.1,0.45,0.3,11.02,94.6,8.74,7.667627,6.716943,6.112,5.704767,5.284631,4.957056,3.154,24.646671,0
"220",2025-06-12 16:55:00,2025-06-12 09:55:00,8.75,37.57,54.48,10.39,35.03,0.82,0.65,11.08,95.2,8.82,7.766992,6.731958,NA,5.774866,5.294336,4.957727,NA,NA,NA
"221",2025-06-12 17:00:00,2025-06-12 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.201,NA,NA,4.939,3.157,24.682878,0.5
"222",2025-06-12 17:05:00,2025-06-12 10:05:00,8.71,37.53,54.48,5.27,17.69,0.5,0.35,11.13,95.6,8.77,7.825342,6.758844,NA,5.682916,5.239801,4.95791,NA,NA,NA
"223",2025-06-12 17:15:00,2025-06-12 10:15:00,8.65,37.42,54.41,4.15,13.91,0.43,0.28,11.19,96,8.73,7.877923,6.848291,6.299,5.636804,5.162683,4.958978,3.134,24.496718,0.2
"224",2025-06-12 17:25:00,2025-06-12 10:25:00,8.65,37.4,54.38,4.24,14.21,0.4,0.25,11.23,96.3,8.73,7.828027,6.785089,NA,5.508813,5.156091,4.960718,NA,NA,NA
"225",2025-06-12 17:30:00,2025-06-12 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.328,NA,NA,4.919,3.081,24.076218,0.1
"226",2025-06-12 17:35:00,2025-06-12 10:35:00,8.74,37.54,54.44,3.11,10.37,0.41,0.26,11.25,96.7,8.72,7.798822,6.773798,NA,5.706598,5.182855,4.962732,NA,NA,NA
"227",2025-06-12 17:45:00,2025-06-12 10:45:00,9,37.86,54.53,3.38,11.3,0.42,0.27,11.21,96.9,8.9,7.69845,6.845819,6.328,5.612695,5.185937,4.965967,3.007,23.510109,0.3
"228",2025-06-12 17:55:00,2025-06-12 10:55:00,9.11,37.99,54.54,4.05,13.57,0.4,0.25,11.21,97.2,9.05,7.653772,6.765649,NA,6.135675,5.227075,4.969263,NA,NA,NA
"229",2025-06-12 18:00:00,2025-06-12 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.279,NA,NA,4.919,2.983,23.310406,1.2
"230",2025-06-12 18:05:00,2025-06-12 11:05:00,9.1,38.01,54.58,3.76,12.59,0.39,0.25,11.26,97.7,9.17,7.687585,6.764215,NA,6.257013,5.256097,4.954462,NA,NA,NA
"231",2025-06-12 18:15:00,2025-06-12 11:15:00,9.18,38.08,54.57,4.57,15.34,0.46,0.31,11.25,97.7,9.18,7.747247,6.77218,6.072,6.25567,5.270746,4.955041,2.99,23.371151,0.4
"232",2025-06-12 18:25:00,2025-06-12 11:25:00,9.15,38.06,54.58,5.31,17.83,0.47,0.32,11.31,98.2,9.23,7.919641,6.754266,NA,5.834192,5.239496,4.951654,NA,NA,NA
"233",2025-06-12 18:30:00,2025-06-12 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.656,NA,NA,4.909,2.89,22.577823,0.3
"234",2025-06-12 18:45:00,2025-06-12 11:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.386,NA,NA,4.899,2.934,22.915638,0.5
"235",2025-06-12 18:55:00,2025-06-12 11:55:00,9.29,38.24,54.63,4.16,13.95,0.41,0.26,11.33,98.7,9.37,7.70791,6.905115,NA,5.491663,5.150659,4.945947,NA,NA,NA
"236",2025-06-12 19:00:00,2025-06-12 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.205,NA,NA,4.889,2.915,22.76135,0
"237",2025-06-12 19:05:00,2025-06-12 12:05:00,9.3,38.25,54.64,3.96,13.26,0.42,0.27,11.36,99,9.4,7.73443,6.829217,NA,5.408197,5.158899,4.936182,NA,NA,NA
"238",2025-06-12 19:15:00,2025-06-12 12:15:00,9.31,38.26,54.64,3.58,11.98,0.42,0.27,11.37,99.1,9.38,7.670618,6.790521,5.205,5.335931,5.142358,4.937372,2.951,23.048415,0.5
"239",2025-06-12 19:25:00,2025-06-12 12:25:00,9.37,38.36,54.68,3.84,12.87,0.46,0.31,11.39,99.4,9.44,7.727075,6.825464,NA,5.380304,5.102746,4.928918,NA,NA,NA
"240",2025-06-12 19:30:00,2025-06-12 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.154,NA,NA,4.919,2.969,23.201004,0.3
"241",2025-06-12 19:35:00,2025-06-12 12:35:00,9.42,38.41,54.68,3.92,13.12,0.44,0.29,11.4,99.6,9.52,7.842889,6.673669,NA,5.308313,5.058923,4.93136,NA,NA,NA
"242",2025-06-12 19:45:00,2025-06-12 12:45:00,9.43,38.42,54.69,4.32,14.47,0.48,0.33,11.46,100.2,9.53,7.883417,6.523065,5.165,5.30578,5.026453,4.932153,2.957,23.107231,0.3
"243",2025-06-12 19:55:00,2025-06-12 12:55:00,9.49,38.51,54.72,3.88,12.99,0.51,0.36,11.44,100.1,9.57,7.864465,6.341028,NA,5.307306,4.997919,4.934686,NA,NA,NA
"244",2025-06-12 20:00:00,2025-06-12 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.154,NA,NA,4.899,2.985,23.313967,-0.1
"245",2025-06-12 20:05:00,2025-06-12 13:05:00,9.53,38.58,54.75,3.19,10.67,0.35,0.21,11.4,99.9,9.61,7.930353,6.353601,NA,5.30227,4.993768,4.934778,NA,NA,NA
"246",2025-06-12 20:15:00,2025-06-12 13:15:00,9.5,38.54,54.76,3.46,11.56,0.42,0.27,11.42,100,9.59,8.407709,6.642633,5.215,5.31759,4.998682,4.933801,2.996,23.411993,0.5
"247",2025-06-12 20:30:00,2025-06-12 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.245,NA,NA,4.909,3.024,23.624684,0.5
"248",2025-06-12 20:45:00,2025-06-12 13:45:00,9.69,38.72,54.73,3.03,10.12,0.33,0.19,11.63,102.3,9.76,8.465754,6.5646,5.205,5.34588,5.060266,4.937738,3.033,23.688865,0.3
"249",2025-06-12 20:55:00,2025-06-12 13:55:00,9.59,38.61,54.71,4.09,13.7,0.42,0.27,11.62,101.9,9.69,8.245783,6.573999,NA,5.434289,5.054376,4.938806,NA,NA,NA
"250",2025-06-12 21:00:00,2025-06-12 14:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.316,NA,NA,4.929,3.101,24.238775,0.8
"251",2025-06-12 21:05:00,2025-06-12 14:05:00,9.74,38.83,54.8,2.99,9.98,0.33,0.19,11.65,102.6,9.84,7.589136,6.651147,NA,5.509332,5.075555,4.942499,NA,NA,NA
"252",2025-06-12 21:15:00,2025-06-12 14:15:00,9.87,38.98,54.83,3.02,10.09,0.33,0.19,11.67,103,9.89,7.165063,6.082941,5.386,5.50863,5.092554,4.944604,3.101,24.232507,0.2
"253",2025-06-12 21:25:00,2025-06-12 14:25:00,9.97,39.09,54.83,3.33,11.14,0.35,0.2,11.68,103.4,10.08,6.932428,6.1047,NA,5.463495,5.111108,4.952722,NA,NA,NA
"254",2025-06-12 21:30:00,2025-06-12 14:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.386,NA,NA,4.919,3.133,24.482568,0.1
"255",2025-06-12 21:35:00,2025-06-12 14:35:00,9.95,39.05,54.81,3.2,10.7,0.35,0.21,11.67,103.3,10.04,6.940118,6.347406,NA,5.559045,5.203943,4.952539,NA,NA,NA
"256",2025-06-12 21:45:00,2025-06-12 14:45:00,9.84,38.88,54.74,3.18,10.63,0.27,0.13,11.62,102.6,9.88,6.886285,6.458642,5.326,5.57348,5.264093,4.952966,3.171,24.785926,0.5
"257",2025-06-12 21:55:00,2025-06-12 14:55:00,10.03,38.96,54.56,7.38,24.83,0.65,0.49,11.58,102.7,10.03,7.18371,6.614526,NA,5.58529,5.164087,4.954858,NA,NA,NA
"258",2025-06-12 22:00:00,2025-06-12 15:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.336,NA,NA,4.939,3.278,25.628912,0.4
"259",2025-06-12 22:05:00,2025-06-12 15:05:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.02,7.540491,6.648492,NA,5.5841,5.250879,4.954767,NA,NA,NA
"260",2025-06-12 22:15:00,2025-06-12 15:15:00,10.06,38.51,53.88,3.02,10.07,0.32,0.18,11.47,101.8,9.98,7.340509,6.62771,5.964,5.553033,5.197839,4.96145,3.386,26.493845,0
"261",2025-06-12 22:25:00,2025-06-12 15:25:00,9.93,38.42,53.94,3.61,12.09,0.31,0.17,11.47,101.5,9.92,7.529352,6.635095,NA,5.548791,5.239648,4.958154,NA,NA,NA
"262",2025-06-12 22:30:00,2025-06-12 15:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.171,NA,NA,4.939,3.103,24.260682,0.3
"263",2025-06-12 22:35:00,2025-06-12 15:35:00,9.94,38.24,53.69,4.04,13.54,0.39,0.24,11.4,100.8,9.92,8.550592,6.654687,NA,5.572504,5.31875,4.979944,NA,NA,NA
"264",2025-06-12 22:45:00,2025-06-12 15:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.815,NA,NA,4.989,3.467,27.141654,0.1
"265",2025-06-12 23:00:00,2025-06-12 16:00:00,9.97,38.44,53.93,3.91,13.09,0.42,0.27,11.46,101.5,10.07351,9.598383,6.817285,5.885,5.584985,5.340723,4.981256,3.859,30.288529,-0.1
"266",2025-06-12 23:10:00,2025-06-12 16:10:00,9.97,38.34,53.78,5.15,17.28,0.48,0.33,11.45,101.3,10.05429,9.626856,6.924066,NA,5.579523,5.290643,4.957483,NA,NA,NA
"267",2025-06-12 23:15:00,2025-06-12 16:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.815,NA,NA,5.079,3.652,28.656436,0.6
"268",2025-06-12 23:20:00,2025-06-12 16:20:00,10.03,38.36,53.71,4.16,13.94,0.43,0.28,11.46,101.6,10.08596,9.619593,6.935541,NA,5.624872,5.28927,5.035089,NA,NA,NA
"269",2025-06-12 23:30:00,2025-06-12 16:30:00,10.16,38.6,53.87,4.64,15.57,0.47,0.32,11.53,102.6,10.26888,9.604639,6.788904,5.934,5.652185,5.297784,5.102014,3.715,29.158302,0.3
"270",2025-06-12 23:40:00,2025-06-12 16:40:00,10.17,38.97,54.37,5.37,18.02,0.52,0.37,11.78,104.8,10.27105,9.640589,6.669794,NA,5.732812,5.350976,5.150781,NA,NA,NA
"271",2025-06-12 23:45:00,2025-06-12 16:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.865,NA,NA,5.129,3.82,30.013356,0.5
"272",2025-06-12 23:50:00,2025-06-12 16:50:00,10.25,39.17,54.53,5.29,17.77,0.49,0.34,11.84,105.5,10.36199,9.616907,6.72323,NA,5.755884,5.333063,5.098108,NA,NA,NA
"273",2025-06-13,2025-06-12 17:00:00,10.28,39.2,54.54,5.35,17.95,0.42,0.27,11.86,105.8,10.31802,9.632807,6.7091,5.755,5.760095,5.333246,5.133539,3.746,29.43953,-0.1
"274",2025-06-13 00:10:00,2025-06-12 17:10:00,10.28,39.21,54.54,5.8,19.47,0.54,0.38,11.9,106.1,10.37106,9.660547,6.696863,NA,5.871637,5.353662,5.131982,NA,NA,NA
"275",2025-06-13 00:15:00,2025-06-12 17:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.696,NA,NA,5.129,3.71,29.149097,0.1
"276",2025-06-13 00:20:00,2025-06-12 17:20:00,10.35,39.21,54.45,4.69,15.75,0.4,0.25,11.85,105.9,10.44201,9.646326,6.651361,NA,5.776147,5.366601,5.163599,NA,NA,NA
"277",2025-06-13 00:30:00,2025-06-12 17:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.586,NA,NA,5.089,3.703,29.064116,0
"278",2025-06-13 00:40:00,2025-06-12 17:40:00,10.35,39.18,54.4,5.38,18.06,0.53,0.38,11.86,105.9,10.46874,9.702906,6.648187,NA,5.598749,5.364465,5.136926,NA,NA,NA
"279",2025-06-13 00:45:00,2025-06-12 17:45:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.566,NA,NA,5.099,3.667,28.788981,0.1
"280",2025-06-13 00:50:00,2025-06-12 17:50:00,10.43,39.35,54.52,6.3,21.17,0.63,0.47,11.92,106.7,10.55847,9.323816,6.603479,NA,5.676263,5.36123,5.147851,NA,NA,NA
"281",2025-06-13 01:00:00,2025-06-12 18:00:00,10.48,39.43,54.56,5.48,18.41,0.57,0.41,11.95,107.1,10.56558,7.798761,6.503381,5.686,5.661767,5.287195,5.129114,3.49,27.371133,0.3
"282",2025-06-13 01:10:00,2025-06-12 18:10:00,10.42,39.36,54.55,5.4,18.14,0.51,0.36,11.98,107.2,10.45977,7.941217,6.528772,NA,5.627862,5.37301,5.154657,NA,NA,NA
"283",2025-06-13 01:15:00,2025-06-12 18:15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.666,NA,NA,5.069,3.555,27.888104,0.2
"284",2025-06-13 01:20:00,2025-06-12 18:20:00,10.41,39.39,54.6,6.93,23.29,0.58,0.42,12.01,107.4,10.43417,7.768121,6.621667,NA,5.665582,5.428216,5.14245,NA,NA,NA
"285",2025-06-13 01:30:00,2025-06-12 18:30:00,10.34,39.36,54.66,5.89,19.79,0.47,0.32,12.04,107.5,10.15521,7.601739,6.635889,5.636,5.643579,5.377985,5.09057,3.435,26.939783,0.1
"286",2025-06-13 01:40:00,2025-06-12 18:40:00,10.56,39.58,54.65,6.44,21.65,0.6,0.44,12.02,107.9,10.56411,7.611017,6.623254,NA,5.688318,5.396081,5.08584,NA,NA,NA
