"Plot Title: Brooks Weather Station"
"#","Date Time, GMT-07:00","Pressure, in Hg (LGR S/N: 22313858, SEN S/N: 22279472)","PAR, µmol/m²/s (LGR S/N: 22313858, SEN S/N: 22300749)","Temp, °F (LGR S/N: 22313858, SEN S/N: 22305821)","RH, % (LGR S/N: 22313858, SEN S/N: 22305821)","Wind Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Gust Speed, mph (LGR S/N: 22313858, SEN S/N: 22309738)","Wind Direction, ø (LGR S/N: 22313858, SEN S/N: 22309738)"
3243,07/21/25 10:38:31 PM,21.5643,1.2,52.795,49.537,1.50,3.00,248.5
3244,07/21/25 10:48:31 PM,21.5643,1.2,52.331,49.470,0.74,2.24,247.1
3245,07/21/25 10:58:31 PM,21.5672,1.2,52.254,58.236,0.74,3.00,252.7
3246,07/21/25 11:08:31 PM,21.5672,1.2,52.795,57.919,1.50,4.47,301.8
3247,07/21/25 11:18:31 PM,21.5731,1.2,52.448,52.540,1.50,3.74,231.6
3248,07/21/25 11:28:31 PM,21.5702,1.2,52.641,52.709,0.74,3.00,213.4
3249,07/21/25 11:38:31 PM,21.5731,1.2,54.185,50.178,2.24,3.74,136.2
3250,07/21/25 11:48:31 PM,21.5731,1.2,54.145,48.246,1.50,3.74,212.0
3251,07/21/25 11:58:31 PM,21.5731,1.2,58.354,42.377,2.24,5.97,279.4
3252,07/22/25 12:08:31 AM,21.5731,1.2,56.385,45.554,1.50,3.00,285.0
3253,07/22/25 12:18:31 AM,21.5702,1.2,55.035,49.342,0.74,3.00,193.7
3254,07/22/25 12:28:31 AM,21.5702,1.2,54.415,50.156,1.50,3.74,144.6
3255,07/22/25 12:38:31 AM,21.5702,1.2,57.196,44.068,2.24,6.73,205.0
3256,07/22/25 12:48:31 AM,21.5672,1.2,56.772,46.513,0.74,3.00,249.9
3257,07/22/25 12:58:31 AM,21.5731,1.2,53.915,56.294,0.74,2.24,182.5
3258,07/22/25 01:08:31 AM,21.5702,1.2,55.072,53.654,1.50,5.97,124.9
3259,07/22/25 01:18:31 AM,21.5731,1.2,56.502,46.332,2.24,8.97,233.1
3260,07/22/25 01:28:31 AM,21.5731,1.2,54.880,51.923,0.74,3.74,175.5
3261,07/22/25 01:38:31 AM,21.5702,1.2,54.455,53.135,0.74,3.00,172.7
3262,07/22/25 01:48:31 AM,21.5702,1.2,55.922,47.550,1.50,4.47,209.2
3263,07/22/25 01:58:31 AM,21.5702,1.2,56.154,46.850,1.50,4.47,176.9
3264,07/22/25 02:08:31 AM,21.5643,1.2,55.265,51.466,2.24,3.74,137.6
3265,07/22/25 02:18:31 AM,21.5643,1.2,52.525,55.187,1.50,2.24,139.0
3266,07/22/25 02:28:31 AM,21.5643,1.2,52.756,56.999,1.50,3.00,146.0
3267,07/22/25 02:38:31 AM,21.5702,1.2,51.598,60.241,0.74,2.24,150.2
3268,07/22/25 02:48:31 AM,21.5672,1.2,55.188,49.703,3.00,11.21,214.8
3269,07/22/25 02:58:31 AM,21.5761,1.2,54.880,48.338,2.24,7.47,238.7
3270,07/22/25 03:08:31 AM,21.5820,1.2,54.995,48.957,2.24,4.47,200.8
3271,07/22/25 03:18:31 AM,21.5938,1.2,54.378,53.904,3.00,10.47,223.2
3272,07/22/25 03:28:31 AM,21.5938,1.2,54.068,55.270,3.00,10.47,224.6
3273,07/22/25 03:38:31 AM,21.5938,1.2,53.451,56.733,3.74,9.71,206.4
3274,07/22/25 03:48:31 AM,21.5820,1.2,52.678,58.909,2.24,8.21,176.9
3275,07/22/25 03:58:31 AM,21.5702,1.2,51.829,63.265,3.00,8.21,101.1
3276,07/22/25 04:08:31 AM,21.5672,1.2,51.251,63.445,2.24,4.47,99.7
3277,07/22/25 04:18:31 AM,21.5613,1.2,49.590,70.623,1.50,4.47,115.1
3278,07/22/25 04:28:31 AM,21.5613,1.2,48.240,74.725,1.50,3.74,247.1
3279,07/22/25 04:38:31 AM,21.5613,1.2,47.080,74.212,0.74,1.50,261.1
3280,07/22/25 04:48:31 AM,21.5584,1.2,46.503,75.448,0.00,1.50,242.9
3281,07/22/25 04:58:31 AM,21.5584,6.2,44.764,79.088,0.00,1.50,237.3
3282,07/22/25 05:08:31 AM,21.5584,16.2,43.066,82.193,0.74,1.50,241.5
3283,07/22/25 05:18:31 AM,21.5613,28.7,42.757,82.637,0.00,1.50,181.1
3284,07/22/25 05:28:31 AM,21.5613,46.2,42.255,82.600,0.00,1.50,214.8
3285,07/22/25 05:38:31 AM,21.5643,63.7,41.869,84.123,0.00,0.74,245.7
3286,07/22/25 05:48:31 AM,21.5643,88.7,42.642,83.258,0.00,2.24,249.9
3287,07/22/25 05:58:31 AM,21.5643,133.7,42.834,83.445,0.74,2.24,252.7
3288,07/22/25 06:08:31 AM,21.5672,146.2,44.456,80.627,0.74,2.24,241.5
3289,07/22/25 06:18:31 AM,21.5643,146.2,44.611,82.234,0.00,0.74,241.5
3290,07/22/25 06:28:31 AM,21.5672,313.7,45.306,81.726,0.00,1.50,241.5
3291,07/22/25 06:38:31 AM,21.5672,406.2,52.216,69.566,0.00,0.00,241.5
3292,07/22/25 06:48:31 AM,21.5672,468.7,54.340,63.821,0.74,2.24,235.9
3293,07/22/25 06:58:31 AM,21.5672,531.2,57.196,57.211,1.50,2.24,56.2
3294,07/22/25 07:08:31 AM,21.5672,593.7,58.431,54.652,0.74,1.50,30.9
3295,07/22/25 07:18:31 AM,21.5702,648.7,59.821,48.731,2.24,4.47,137.6
3296,07/22/25 07:28:31 AM,21.5702,743.7,59.589,45.876,3.00,6.73,134.8
3297,07/22/25 07:38:31 AM,21.5702,851.2,60.361,45.504,3.74,7.47,101.1
3298,07/22/25 07:48:31 AM,21.5702,991.2,62.872,44.910,3.74,7.47,54.8
3299,07/22/25 07:58:31 AM,21.5761,961.2,61.210,47.208,3.00,11.21,50.5
3300,07/22/25 08:08:31 AM,21.5761,738.7,62.447,42.869,3.00,10.47,109.5
3301,07/22/25 08:18:31 AM,21.5790,923.7,61.790,42.986,3.74,11.21,245.7
3302,07/22/25 08:28:31 AM,21.5820,1251.2,60.863,44.199,3.00,6.73,185.3
3303,07/22/25 08:38:31 AM,21.5790,1253.7,62.447,45.208,3.00,10.47,192.3
3304,07/22/25 08:48:31 AM,21.5761,1313.7,63.489,43.661,3.74,9.71,219.0
3305,07/22/25 08:58:31 AM,21.5761,1368.7,63.644,40.200,3.00,9.71,224.6
3306,07/22/25 09:08:31 AM,21.5761,848.7,63.334,41.247,3.74,13.44,196.5
3307,07/22/25 09:18:31 AM,21.5790,1551.2,62.060,43.578,5.23,11.21,214.8
3308,07/22/25 09:28:31 AM,21.5731,898.7,62.832,40.232,4.47,11.21,182.5
3309,07/22/25 09:38:31 AM,21.5790,698.7,64.724,42.892,3.00,8.97,179.7
3310,07/22/25 09:48:31 AM,21.5761,618.7,64.492,38.399,5.23,12.71,209.2
3311,07/22/25 09:58:31 AM,21.5761,1896.2,64.569,38.694,4.47,8.97,226.0
3312,07/22/25 10:08:31 AM,21.5761,1933.7,66.191,40.754,3.74,11.21,210.6
3313,07/22/25 10:18:31 AM,21.5761,1928.7,65.611,37.859,5.23,12.71,196.5
3314,07/22/25 10:28:31 AM,21.5820,588.7,65.534,42.812,4.47,13.44,199.4
3315,07/22/25 10:38:31 AM,21.5761,1973.7,64.414,40.949,4.47,11.21,251.3
3316,07/22/25 10:48:31 AM,21.5702,1988.7,66.886,36.764,4.47,10.47,196.5
3317,07/22/25 10:58:31 AM,21.5790,438.7,67.388,36.883,3.74,11.95,266.7
3318,07/22/25 11:08:31 AM,21.5702,2186.2,64.261,43.899,4.47,18.68,189.5
3319,07/22/25 11:18:31 AM,21.5879,456.2,62.370,44.236,4.47,11.95,269.6
3320,07/22/25 11:28:31 AM,21.5909,428.7,62.717,45.206,3.74,8.97,261.1
3321,07/22/25 11:38:31 AM,21.5849,498.7,63.952,41.692,3.74,8.97,303.2
3322,07/22/25 11:48:31 AM,21.5879,421.2,62.253,49.491,3.00,7.47,296.2
3323,07/22/25 11:58:31 AM,21.5849,706.2,62.832,48.719,3.00,8.97,282.2
3324,07/22/25 12:08:31 PM,21.5849,706.2,62.832,47.880,2.24,5.97,324.3
3325,07/22/25 12:18:31 PM,21.5672,2223.7,66.538,40.410,3.00,20.18,285.0
3326,07/22/25 12:28:31 PM,21.5672,2321.2,66.848,38.799,4.47,11.95,294.8
3327,07/22/25 12:38:31 PM,21.5613,2293.7,66.306,36.983,5.97,13.44,282.2
3328,07/22/25 12:48:31 PM,21.5554,2553.7,66.501,36.023,5.97,15.68,279.4
3329,07/22/25 12:58:31 PM,21.5761,1148.7,67.001,36.997,4.47,9.71,311.7
3330,07/22/25 01:08:31 PM,21.5909,533.7,63.644,38.079,4.47,10.47,275.2
3331,07/22/25 01:18:31 PM,21.5731,2343.7,62.562,50.655,5.97,19.42,276.6
3332,07/22/25 01:28:31 PM,21.5643,2211.2,67.543,41.444,2.24,5.97,310.3
3333,07/22/25 01:38:31 PM,21.5643,2198.7,67.735,30.466,3.74,8.97,301.8
3334,07/22/25 01:48:31 PM,21.5584,2163.7,64.569,36.889,5.23,14.20,304.7
3335,07/22/25 01:58:31 PM,21.5584,2308.7,65.998,34.974,5.23,11.95,294.8
3336,07/22/25 02:08:31 PM,21.5554,2313.7,66.731,37.031,4.47,11.95,301.8
3337,07/22/25 02:18:31 PM,21.5584,2151.2,66.346,35.360,5.97,14.20,283.6
3338,07/22/25 02:28:31 PM,21.5849,616.2,67.581,34.659,4.47,15.68,275.2
3339,07/22/25 02:38:31 PM,21.5790,541.2,65.728,35.221,5.23,13.44,256.9
3340,07/22/25 02:48:31 PM,21.5554,2063.7,67.620,35.850,3.00,8.21,297.6
3341,07/22/25 02:58:31 PM,21.5761,718.7,67.156,33.362,4.47,11.95,289.2
3342,07/22/25 03:08:31 PM,21.5643,1526.2,64.994,39.586,4.47,18.68,286.4
3343,07/22/25 03:18:31 PM,21.5613,1323.7,66.808,36.674,4.47,12.71,304.7
3344,07/22/25 03:28:31 PM,21.5525,1921.2,64.917,36.892,5.97,14.20,327.1
3345,07/22/25 03:38:31 PM,21.5761,553.7,64.531,37.910,4.47,11.95,311.7
3346,07/22/25 03:48:31 PM,21.5554,1803.7,65.304,36.170,5.23,13.44,286.4
3347,07/22/25 03:58:31 PM,21.5790,676.2,65.264,36.095,5.97,20.92,318.7
3348,07/22/25 04:08:31 PM,21.5790,466.2,65.111,31.897,6.73,14.20,320.1
3349,07/22/25 04:18:31 PM,21.5584,1453.7,66.848,36.596,3.00,11.21,307.5
3350,07/22/25 04:28:31 PM,21.5554,1341.2,66.268,39.063,4.47,12.71,299.0
3351,07/22/25 04:38:31 PM,21.5820,503.7,62.717,36.385,4.47,12.71,310.3
3352,07/22/25 04:48:31 PM,21.5613,1261.2,64.839,36.297,3.74,9.71,292.0
3353,07/22/25 04:58:31 PM,21.5613,1268.7,66.306,38.209,3.00,8.21,303.2
3354,07/22/25 05:08:31 PM,21.5820,413.7,63.450,38.149,4.47,10.47,286.4
3355,07/22/25 05:18:31 PM,21.5879,401.2,62.215,43.693,3.74,8.21,329.9
3356,07/22/25 05:28:31 PM,21.5643,1038.7,63.334,36.471,2.24,7.47,304.7
3357,07/22/25 05:38:31 PM,21.5643,988.7,64.686,38.697,3.74,9.71,313.1
3358,07/22/25 05:48:31 PM,21.5909,236.2,61.597,37.203,8.21,15.68,336.9
3359,07/22/25 05:58:31 PM,21.5909,183.7,60.323,41.962,3.00,11.21,296.2
3360,07/22/25 06:08:31 PM,21.5909,183.7,60.633,43.558,2.24,9.71,297.6
3361,07/22/25 06:18:31 PM,21.5909,171.2,60.670,42.548,4.47,9.71,322.9
3362,07/22/25 06:28:31 PM,21.5938,108.7,60.593,38.747,5.23,9.71,329.9
3363,07/22/25 06:38:31 PM,21.6056,63.7,60.438,42.786,3.00,8.97,322.9
3364,07/22/25 06:48:31 PM,21.6056,56.2,58.856,44.649,3.74,9.71,345.4
3365,07/22/25 06:58:31 PM,21.6145,83.7,58.199,46.671,2.24,5.23,190.9
3366,07/22/25 07:08:31 PM,21.6174,36.2,57.544,45.414,2.24,5.23,189.5
3367,07/22/25 07:18:31 PM,21.6263,31.2,56.154,46.659,3.74,7.47,115.1
3368,07/22/25 07:28:31 PM,21.6292,26.2,55.150,48.925,3.74,9.71,116.5
3369,07/22/25 07:38:31 PM,21.6263,21.2,54.493,50.774,1.50,4.47,123.5
3370,07/22/25 07:48:31 PM,21.6233,11.2,52.988,58.112,0.00,1.50,99.7
3371,07/22/25 07:58:31 PM,21.6263,3.7,51.676,57.261,1.50,2.24,190.9
3372,07/22/25 08:08:31 PM,21.6263,1.2,49.822,62.017,0.74,2.24,220.4
3373,07/22/25 08:18:31 PM,21.6204,1.2,47.467,67.524,0.74,2.24,207.8
3374,07/22/25 08:28:31 PM,21.6233,1.2,47.583,65.911,0.74,3.00,206.4
3375,07/22/25 08:38:31 PM,21.6322,1.2,46.155,68.586,0.74,1.50,219.0
3376,07/22/25 08:48:31 PM,21.6381,1.2,46.038,69.445,0.74,2.24,202.2
3377,07/22/25 08:58:31 PM,21.6351,1.2,45.460,71.638,0.74,3.00,219.0
3378,07/22/25 09:08:31 PM,21.6351,1.2,45.883,69.473,0.00,0.74,231.6
3379,07/22/25 09:18:31 PM,21.6351,1.2,46.155,72.981,0.00,1.50,231.6
3380,07/22/25 09:28:31 PM,21.6351,1.2,47.545,70.166,0.74,2.24,265.3
3381,07/22/25 09:38:31 PM,21.6381,1.2,47.970,67.401,0.74,3.00,233.1
3382,07/22/25 09:48:31 PM,21.6381,1.2,48.085,67.771,0.00,1.50,230.2
3383,07/22/25 09:58:31 PM,21.6440,1.2,47.815,70.411,0.74,3.74,231.6
3384,07/22/25 10:08:31 PM,21.6470,1.2,52.408,55.392,2.24,8.97,213.4
3385,07/22/25 10:18:31 PM,21.6381,1.2,54.185,52.435,3.74,9.71,287.8
3386,07/22/25 10:28:31 PM,21.6351,1.2,53.683,54.231,1.50,5.97,306.1
3387,07/22/25 10:38:31 PM,21.6292,1.2,52.331,60.104,1.50,4.47,263.9
3388,07/22/25 10:48:31 PM,21.6263,1.2,51.134,56.176,3.00,6.73,82.8
3389,07/22/25 10:58:31 PM,21.6292,1.2,47.043,62.675,0.74,2.24,134.8
3390,07/22/25 11:08:31 PM,21.6263,1.2,45.576,70.150,0.00,0.74,155.8
3391,07/22/25 11:18:31 PM,21.6263,1.2,44.494,69.024,0.74,2.24,183.9
3392,07/22/25 11:28:31 PM,21.6292,1.2,43.491,71.447,0.00,1.50,186.7
3393,07/22/25 11:38:31 PM,21.6322,1.2,44.996,73.709,1.50,3.00,181.1
3394,07/22/25 11:48:31 PM,21.6322,1.2,46.193,73.375,0.74,3.00,220.4
3395,07/22/25 11:58:31 PM,21.6322,1.2,43.569,74.582,0.74,2.24,207.8
3396,07/23/25 12:08:31 AM,21.6440,1.2,43.144,75.807,0.74,2.24,207.8
3397,07/23/25 12:18:31 AM,21.6588,1.2,43.799,75.306,1.50,7.47,273.8
3398,07/23/25 12:28:31 AM,21.6529,1.2,49.359,67.437,6.73,17.94,275.2
3399,07/23/25 12:38:31 AM,21.6588,1.2,50.749,72.354,5.23,11.95,313.1
3400,07/23/25 12:48:31 AM,21.6440,1.2,50.517,64.379,7.47,13.44,14.0
3401,07/23/25 12:58:31 AM,21.6351,1.2,50.054,68.124,4.47,10.47,1.4
3402,07/23/25 01:08:31 AM,21.6351,1.2,46.270,72.537,1.50,5.97,289.2
3403,07/23/25 01:18:31 AM,21.6351,1.2,44.881,76.141,1.50,3.74,269.6
3404,07/23/25 01:28:31 AM,21.6322,1.2,48.085,72.248,3.74,5.97,339.7
3405,07/23/25 01:38:31 AM,21.6292,1.2,45.923,72.631,3.00,6.73,317.3
3406,07/23/25 01:48:31 AM,21.6263,1.2,44.031,75.091,1.50,3.74,266.7
3407,07/23/25 01:58:31 AM,21.6233,1.2,42.526,77.554,1.50,3.74,258.3
3408,07/23/25 02:08:31 AM,21.6263,1.2,41.135,78.988,0.74,3.74,273.8
3409,07/23/25 02:18:31 AM,21.6292,1.2,40.518,84.631,0.74,1.50,276.6
3410,07/23/25 02:28:31 AM,21.6292,1.2,41.252,80.906,1.50,3.74,234.5
3411,07/23/25 02:38:31 AM,21.6263,1.2,40.170,82.435,0.74,3.74,238.7
3412,07/23/25 02:48:31 AM,21.6233,1.2,39.785,86.679,1.50,3.74,237.3
3413,07/23/25 02:58:31 AM,21.6263,1.2,38.548,88.421,1.50,3.00,185.3
3414,07/23/25 03:08:31 AM,21.6233,1.2,38.318,83.734,1.50,3.74,220.4
3415,07/23/25 03:18:31 AM,21.6263,1.2,37.159,89.603,1.50,3.74,238.7
3416,07/23/25 03:28:31 AM,21.6233,1.2,38.548,85.368,1.50,4.47,124.9
3417,07/23/25 03:38:31 AM,21.6292,1.2,36.928,86.857,1.50,3.74,241.5
3418,07/23/25 03:48:31 AM,21.6322,1.2,37.044,87.626,0.74,2.24,223.2
3419,07/23/25 03:58:31 AM,21.6351,1.2,36.504,88.528,1.50,3.00,175.5
3420,07/23/25 04:08:31 AM,21.6381,1.2,35.577,90.349,0.74,1.50,210.6
3421,07/23/25 04:18:31 AM,21.6381,1.2,35.962,92.216,0.74,1.50,206.4
3422,07/23/25 04:28:31 AM,21.6440,1.2,36.194,91.989,1.50,4.47,202.2
3423,07/23/25 04:38:31 AM,21.6470,1.2,36.619,91.296,0.74,3.00,181.1
3424,07/23/25 04:48:31 AM,21.6440,1.2,37.971,88.844,2.24,4.47,219.0
3425,07/23/25 04:58:31 AM,21.6440,6.2,37.661,89.755,0.74,3.74,226.0
3426,07/23/25 05:08:31 AM,21.6499,18.7,38.086,88.540,0.74,3.00,233.1
3427,07/23/25 05:18:31 AM,21.6558,31.2,38.356,90.263,0.74,2.24,234.5
3428,07/23/25 05:28:31 AM,21.6499,26.2,39.938,85.171,0.74,2.24,245.7
3429,07/23/25 05:38:31 AM,21.6499,58.7,42.372,84.450,1.50,4.47,286.4
3430,07/23/25 05:48:31 AM,21.6499,68.7,42.255,83.711,2.24,4.47,219.0
3431,07/23/25 05:58:31 AM,21.6558,53.7,41.560,85.187,1.50,3.00,150.2
3432,07/23/25 06:08:31 AM,21.6588,58.7,41.175,85.103,0.74,3.00,136.2
3433,07/23/25 06:18:31 AM,21.6558,93.7,40.788,83.944,1.50,3.00,137.6
3434,07/23/25 06:28:31 AM,21.6529,206.2,41.482,83.159,0.74,3.00,226.0
3435,07/23/25 06:38:31 AM,21.6558,408.7,49.552,74.018,0.00,3.00,271.0
3436,07/23/25 06:48:31 AM,21.6558,468.7,53.026,65.875,0.74,2.24,7.0
3437,07/23/25 06:58:31 AM,21.6588,538.7,55.960,57.397,0.00,0.74,5.6
3438,07/23/25 07:08:31 AM,21.6588,593.7,55.535,59.843,1.50,3.74,8.4
3439,07/23/25 07:18:31 AM,21.6588,671.2,55.882,50.019,2.24,3.74,35.1
3440,07/23/25 07:28:31 AM,21.6558,733.7,57.891,44.094,2.24,4.47,352.4
3441,07/23/25 07:38:31 AM,21.6529,796.2,58.393,44.707,3.00,11.21,11.2
3442,07/23/25 07:48:31 AM,21.6588,868.7,59.166,44.965,3.74,14.20,320.1
3443,07/23/25 07:58:31 AM,21.6647,943.7,58.239,44.327,3.00,8.97,294.8
3444,07/23/25 08:08:31 AM,21.6617,1053.7,59.011,41.572,3.00,11.95,322.9
3445,07/23/25 08:18:31 AM,21.6676,1163.7,57.659,42.429,3.74,8.97,280.8
3446,07/23/25 08:28:31 AM,21.6676,1123.7,59.126,48.225,4.47,13.44,334.1
3447,07/23/25 08:38:31 AM,21.6706,1191.2,59.049,42.393,3.74,11.21,254.1
3448,07/23/25 08:48:31 AM,21.6676,1281.2,59.473,42.434,3.74,10.47,299.0
3449,07/23/25 08:58:31 AM,21.6676,1393.7,61.675,39.054,2.24,7.47,317.3
3450,07/23/25 09:08:31 AM,21.6647,1536.2,59.126,44.974,4.47,11.21,324.3
3451,07/23/25 09:18:31 AM,21.6676,1498.7,60.670,40.864,4.47,13.44,275.2
3452,07/23/25 09:28:31 AM,21.6706,1038.7,59.743,41.024,3.74,8.97,279.4
3453,07/23/25 09:38:31 AM,21.6735,713.7,58.546,42.148,5.23,13.44,273.8
3454,07/23/25 09:48:31 AM,21.6676,581.2,59.049,42.789,4.47,12.71,317.3
3455,07/23/25 09:58:31 AM,21.6676,546.2,58.431,45.801,3.00,10.47,324.3
3456,07/23/25 10:08:31 AM,21.6676,1786.2,59.589,42.089,4.47,14.20,283.6
3457,07/23/25 10:18:31 AM,21.6647,1713.7,62.447,41.480,3.00,9.71,297.6
3458,07/23/25 10:28:31 AM,21.6647,1768.7,62.677,40.665,5.23,13.44,285.0
3459,07/23/25 10:38:31 AM,21.6617,1861.2,63.604,39.173,5.97,14.94,269.6
3460,07/23/25 10:48:31 AM,21.6588,1991.2,62.447,41.212,5.23,13.44,266.7
3461,07/23/25 10:58:31 AM,21.6617,1893.7,62.060,38.898,6.73,17.94,293.4
3462,07/23/25 11:08:31 AM,21.6558,1936.2,63.064,35.431,7.47,17.18,256.9
3463,07/23/25 11:18:31 AM,21.6499,1993.7,63.914,33.202,5.97,14.94,242.9
3464,07/23/25 11:28:31 AM,21.6470,2153.7,64.414,38.708,8.21,20.92,235.9
3465,07/23/25 11:38:31 AM,21.6676,391.2,63.025,32.506,4.47,10.47,311.7
3466,07/23/25 11:48:31 AM,21.6529,2283.7,61.790,34.824,3.74,11.21,307.5
3467,07/23/25 11:58:31 AM,21.6470,2446.2,63.334,42.075,5.23,16.44,263.9
3468,07/23/25 12:08:31 PM,21.6676,401.2,63.797,42.004,3.74,8.97,328.5
3469,07/23/25 12:18:31 PM,21.6676,653.7,62.253,33.541,3.74,10.47,307.5
3470,07/23/25 12:28:31 PM,21.6470,2306.2,64.994,33.446,4.47,14.20,289.2
3471,07/23/25 12:38:31 PM,21.6588,811.2,62.370,33.977,3.74,11.95,315.9
3472,07/23/25 12:48:31 PM,21.6676,776.2,62.872,45.620,3.74,9.71,324.3
3473,07/23/25 12:58:31 PM,21.6411,2553.7,61.018,40.922,3.74,11.21,322.9
3474,07/23/25 01:08:31 PM,21.6411,2248.7,61.983,37.755,5.23,13.44,328.5
3475,07/23/25 01:18:31 PM,21.6588,1143.7,62.215,38.419,4.47,12.71,276.6
3476,07/23/25 01:28:31 PM,21.6588,526.2,63.952,31.954,3.00,9.71,310.3
3477,07/23/25 01:38:31 PM,21.6529,1308.7,65.689,29.247,3.74,10.47,263.9
3478,07/23/25 01:48:31 PM,21.6411,2211.2,65.149,35.213,5.97,19.42,272.4
3479,07/23/25 01:58:31 PM,21.6411,1991.2,64.917,38.083,3.74,12.71,297.6
3480,07/23/25 02:08:31 PM,21.6351,2001.2,65.111,35.578,4.47,11.21,320.1
3481,07/23/25 02:18:31 PM,21.6381,2003.7,65.998,30.451,5.97,13.44,301.8
3482,07/23/25 02:28:31 PM,21.6440,1903.7,65.149,30.593,8.97,22.41,252.7
3483,07/23/25 02:38:31 PM,21.6322,1881.2,67.041,28.840,5.97,20.18,268.1
3484,07/23/25 02:48:31 PM,21.6676,403.7,63.914,30.983,3.74,10.47,293.4
3485,07/23/25 02:58:31 PM,21.6381,1863.7,65.458,31.330,3.74,9.71,287.8
3486,07/23/25 03:08:31 PM,21.6322,1916.2,64.801,33.724,6.73,14.20,294.8
3487,07/23/25 03:18:31 PM,21.6322,1826.2,66.114,34.310,5.23,11.21,310.3
3488,07/23/25 03:28:31 PM,21.6558,311.2,64.956,29.148,3.74,12.71,317.3
3489,07/23/25 03:38:31 PM,21.6292,1706.2,65.187,30.835,5.97,12.71,252.7
3490,07/23/25 03:48:31 PM,21.6558,583.7,63.180,34.553,6.73,14.94,304.7
3491,07/23/25 03:58:31 PM,21.6322,1643.7,64.261,30.011,3.74,11.21,308.9
3492,07/23/25 04:08:31 PM,21.6411,1471.2,65.534,27.427,6.73,20.92,306.1
3493,07/23/25 04:18:31 PM,21.6411,1426.2,66.036,29.578,5.23,16.44,262.5
3494,07/23/25 04:28:31 PM,21.6381,1393.7,65.728,26.072,3.74,14.94,306.1
3495,07/23/25 04:38:31 PM,21.6381,1256.2,65.534,28.058,7.47,17.18,271.0
3496,07/23/25 04:48:31 PM,21.6322,1283.7,65.574,31.785,5.23,13.44,269.6
3497,07/23/25 04:58:31 PM,21.6588,228.7,61.597,40.972,4.47,11.95,329.9
3498,07/23/25 05:08:31 PM,21.6351,1196.2,61.867,42.094,5.97,14.20,339.7
3499,07/23/25 05:18:31 PM,21.6381,1058.7,62.640,41.482,4.47,9.71,327.1
3500,07/23/25 05:28:31 PM,21.6381,941.2,63.219,35.181,4.47,12.71,336.9
3501,07/23/25 05:38:31 PM,21.6440,713.7,64.339,33.376,3.00,5.97,308.9
3502,07/23/25 05:48:31 PM,21.6647,178.7,62.215,31.138,3.00,7.47,272.4
3503,07/23/25 05:58:31 PM,21.6440,773.7,63.334,30.140,3.00,6.73,310.3
3504,07/23/25 06:08:31 PM,21.6440,618.7,63.759,34.170,3.74,11.21,329.9
3505,07/23/25 06:18:31 PM,21.6676,98.7,61.443,31.803,2.24,8.21,265.3
3506,07/23/25 06:28:31 PM,21.6706,126.2,61.365,34.165,2.24,6.73,301.8
3507,07/23/25 06:38:31 PM,21.6529,388.7,60.400,43.618,2.24,8.21,324.3
3508,07/23/25 06:48:31 PM,21.6706,101.2,61.597,33.948,2.24,6.73,306.1
3509,07/23/25 06:58:31 PM,21.6735,71.2,59.241,41.819,2.24,6.73,329.9
3510,07/23/25 07:08:31 PM,21.6765,66.2,57.736,38.273,1.50,5.23,307.5
3511,07/23/25 07:18:31 PM,21.6794,53.7,54.108,46.668,1.50,3.74,238.7
3512,07/23/25 07:28:31 PM,21.6794,41.2,52.948,46.992,0.74,3.00,192.3
3513,07/23/25 07:38:31 PM,21.6824,26.2,50.054,54.989,0.00,0.00,234.5
3514,07/23/25 07:48:31 PM,21.6794,13.7,49.282,51.333,1.50,3.00,216.2
3515,07/23/25 07:58:31 PM,21.6853,3.7,48.085,53.370,0.74,2.24,155.8
3516,07/23/25 08:08:31 PM,21.6883,1.2,46.850,59.553,1.50,3.74,186.7
3517,07/23/25 08:18:31 PM,21.6913,1.2,46.000,57.086,0.74,3.00,132.0
3518,07/23/25 08:28:31 PM,21.6942,1.2,44.764,60.621,0.74,1.50,220.4
3519,07/23/25 08:38:31 PM,21.7001,1.2,43.414,62.510,0.74,3.00,213.4
3520,07/23/25 08:48:31 PM,21.7001,1.2,42.679,64.782,0.74,1.50,206.4
3521,07/23/25 08:58:31 PM,21.7031,1.2,42.449,66.117,0.74,1.50,206.4
3522,07/23/25 09:08:31 PM,21.7031,1.2,42.796,66.557,0.74,3.00,219.0
3523,07/23/25 09:18:31 PM,21.7031,1.2,42.372,67.684,0.74,1.50,130.6
3524,07/23/25 09:28:31 PM,21.7031,1.2,40.827,70.178,0.00,1.50,150.2
3525,07/23/25 09:38:31 PM,21.7031,1.2,39.708,74.061,0.74,1.50,172.7
3526,07/23/25 09:48:31 PM,21.7031,1.2,40.363,70.906,0.74,2.24,171.3
3527,07/23/25 09:58:31 PM,21.7031,1.2,39.398,71.263,0.74,2.24,167.1
3528,07/23/25 10:08:31 PM,21.7031,1.2,39.283,74.513,0.74,3.00,230.2
3529,07/23/25 10:18:31 PM,21.7031,1.2,38.356,77.469,0.00,0.00,230.2
3530,07/23/25 10:28:31 PM,21.7060,1.2,38.008,77.710,0.00,0.74,230.2
3531,07/23/25 10:38:31 PM,21.7090,1.2,37.506,80.211,0.74,1.50,230.2
3532,07/23/25 10:48:31 PM,21.7090,1.2,36.504,78.982,0.74,2.24,242.9
